Parcelle;Traitement;Herbivorie_enveloppe;Herbivorie;Motte;Sp;Num_env;Masse;Air_motte;Air_sousmotte;Masse_tot;Nb_ind;Masse_ind;Masse/ind;Notes;
26;PA;Non Brouté;Exclos;1;Sco.sco;1;0,0628;19,6;19,6;3,7921;;;;;
26;PA;Non Brouté;Exclos;1;Aul.pal;2;0,1324;;;;;;;;
26;PA;Non Brouté;Exclos;1;Bry.pse;3;0,0569;;;;;;;;
26;PA;Non Brouté;Exclos;1;Cal.ric;4;0,0633;;;;;;;;
26;PA;Non Brouté;Exclos;1;Pol.sp;5;0,0608;;;;;;;;
26;PA;Non Brouté;Exclos;1;Phi.tom;6;0,0294;;;;5;0,0294;;;
26;PA;Non Brouté;Exclos;1;Sco.cos;7;0,057;;;;15;0,0145;;;
26;PA;Non Brouté;Exclos;1;NI1;8;0,0228;;;;;;;l'enveloppe est vide ;
26;PA;Non Brouté;Exclos;1;Rhi.pun;9;0,0147;;;;3;0,0147;;;
26;PA;Non Brouté;Exclos;1;Dic.acu;10;0,0074;;;;;;;;
26;PA;Non Brouté;Exclos;1;Tom.nit;11;0,0085;;;;;;;;
26;PA;Non Brouté;Exclos;1;NI2;12;0,0044;;;;2;0,0044;;;
26;PA;Non Brouté;Exclos;1;PV;;0,2602;;;;;;;;
26;PA;Non Brouté;Exclos;1;Mélange;;2,4526;;;;;;;;
26;PA;Non Brouté;Exclos;1;Mélange_org;;0,3322;;;;;;;;
26;PA;Non Brouté;Exclos;2;Bry.pse+Poh.nut ;1;0,2106;19,6;19,6;2,2735;;;;;
26;PA;Non Brouté;Exclos;2;Bra.alb;2;0,1253;;;;;;;;
26;PA;Non Brouté;Exclos;2;Tom.nit;3;0,2166;;;;;;;;
26;PA;Non Brouté;Exclos;2;Pol.sp;4;0,1655;;;;;;;;
26;PA;Non Brouté;Exclos;2;Aul.pal;5;0,1845;;;;;;;;
26;PA;Non Brouté;Exclos;2;Sco.rev;6;0,04;;;;7;0,04;;;
26;PA;Non Brouté;Exclos;2;Dic.acu;7;0,0203;;;;4;0,0203;;;
26;PA;Non Brouté;Exclos;2;NI3;8;0,0122;;;;2;0,0122;;;
26;PA;Non Brouté;Exclos;2;Cal.ric;9;0,0099;;;;;;;;
26;PA;Non Brouté;Exclos;2;Hep.sp;10;0,0116;;;;6;0,0116;;;
26;PA;Non Brouté;Exclos;2;NI4;11;0,0055;;;;1;0,0055;;;
26;PA;Non Brouté;Exclos;2;Mélange;;0,7284;;;;;;;;
26;PA;Non Brouté;Exclos;2;Mélange_org;;0,2045;;;;;;;;
26;PA;Non Brouté;Exclos;2;PV;;0,1316;;;;;;;;
26;PA;Non Brouté;Exclos;3;Bra.alb;1;0,1125;19,6;9,8;2,6694;;;;;
26;PA;Non Brouté;Exclos;3;Aul.pal;2;0,2285;;;;;;;;
26;PA;Non Brouté;Exclos;3;Pol.sp;3;0,158;;;;;;;;
26;PA;Non Brouté;Exclos;3;Bry.pse;4;0,0948;;;;;;;;
26;PA;Non Brouté;Exclos;3;Cal.ric;5;0,0668;;;;;;;;
26;PA;Non Brouté;Exclos;3;NI5;6;0,0434;;;;9;0,0434;;;
26;PA;Non Brouté;Exclos;3;Rhi.pun;7;0,0457;;;;;;;;
26;PA;Non Brouté;Exclos;3;Sco.rev;8;0,0221;;;;;;;;
26;PA;Non Brouté;Exclos;3;NI6;9;0,0418;;;;3;0,0418;;;
26;PA;Non Brouté;Exclos;3;Dic.acu;10;0,0148;;;;;;;;
26;PA;Non Brouté;Exclos;3;NI7;11;0,0106;;;;1;0,0106;;;
26;PA;Non Brouté;Exclos;3;NI8;12;0,0095;;;;3;0,0095;;;
26;PA;Non Brouté;Exclos;3;NI9;13;0,0074;;;;2;0,0074;;;
26;PA;Non Brouté;Exclos;3;Lichen;;0,021;;;;;;;;
26;PA;Non Brouté;Exclos;3;PV;;0,2578;;;;;;;;
26;PA;Non Brouté;Exclos;3;Mélange;;1,0607;;;;;;;;
26;PA;Non Brouté;Exclos;3;Mélange_org;;0,1562;;;;;;;;
26;PA;Brouté;Témoin;1;Tom.nit;1;1,811;19,6;9,8;3,3743;;;;;
26;PA;Brouté;Témoin;1;Pol.sp;2;0,1022;;;;15;0,0535;;;
26;PA;Brouté;Témoin;1;NI1;3;0,1173;;;;15;0,0251;;;
26;PA;Brouté;Témoin;1;Aul.tur;4;0,0244;;;;4;0,0244;;;
26;PA;Brouté;Témoin;1;Phi.tom;5;0,0103;;;;5;0,0103;;;
26;PA;Brouté;Témoin;1;NI2;6;0,0041;;;;5;0,0041;;;
26;PA;Brouté;Témoin;1;Hep.sp;7;0,0048;;;;;;;;
26;PA;Brouté;Témoin;1;NI3;8;0,0076;;;;3;0,0076;;;
26;PA;Brouté;Témoin;1;NI4;9;0,0056;;;;3;0,0056;;;
26;PA;Brouté;Témoin;1;NI5;10;0,0011;;;;9;0,0011;;;
26;PA;Brouté;Témoin;1;NI6;11;0,0012;;;;3;0,0012;;;
26;PA;Brouté;Témoin;1;Lichen;;0,0065;;;;;;;;
26;PA;Brouté;Témoin;1;PV;;0,1999;;;;;;;;
26;PA;Brouté;Témoin;1;Mélange;;0,4768;;;;;;;;
26;PA;Brouté;Témoin;1;Mélange_org;;0,1701;;;;;;;;
26;PA;Brouté;Témoin;2;Tom.nit;1;1,5701;19,6;9,8;2,621;;;;;
26;PA;Brouté;Témoin;2;Aul.pal;2;0,1007;;;;7;0,1007;;;
26;PA;Brouté;Témoin;2;Pol.sp;3;0,049;;;;;;;;
26;PA;Brouté;Témoin;2;Cal.ric;4;0,0425;;;;15;0,0162;;;
26;PA;Brouté;Témoin;2;Hep.sp;5;0,0026;;;;10;0,0026;;;
26;PA;Brouté;Témoin;2;Aul.tur;6;0,0025;;;;;;;;
26;PA;Brouté;Témoin;2;NI7;7;0,0005;;;;2;0,0005;;;
26;PA;Brouté;Témoin;2;NI8;8;0,0006;;;;2;0,0006;;;
26;PA;Brouté;Témoin;2;PV;;0,1532;;;;;;;;
26;PA;Brouté;Témoin;2;Lichen;;0,0488;;;;;;;;
26;PA;Brouté;Témoin;2;Mélange;;0,3336;;;;;;;;
26;PA;Brouté;Témoin;2;Mélange_org;;0,1704;;;;;;;;
26;PA;Brouté;Témoin;3;Tom.nit;1;1,9154;19,6;9,8;2,9508;15;0,1649;;;
26;PA;Brouté;Témoin;3;Pol.sp;2;0,0348;;;;;;;;
26;PA;Brouté;Témoin;3;Aul.tur;3;0,0071;;;;;;;;
26;PA;Brouté;Témoin;3;NI9;4;0,013;;;;15;0,0097;;;
26;PA;Brouté;Témoin;3;NI10;5;0,0091;;;;12;0,0091;;;
26;PA;Brouté;Témoin;3;NI11;6;0,0111;;;;6;0,011;;;
26;PA;Brouté;Témoin;3;NI12;7;0,0025;;;;2;0,0025;;;
26;PA;Brouté;Témoin;3;NI13;8;0,0013;;;;1;0,0013;;;
26;PA;Brouté;Témoin;3;NI14;9;0,0006;;;;1;0,0006;;;
26;PA;Brouté;Témoin;3;Lichen;;0,0625;;;;;;;;
26;PA;Brouté;Témoin;3;PV;;0,1701;;;;;;;;
26;PA;Brouté;Témoin;3;Mélange;;0,3505;;;;;;;;
26;PA;Brouté;Témoin;3;Mélange_org;;0,157;;;;;;;;
33;PS;Non Brouté;Exclos;1;Dre.arc;1;0,2907;19,6;9,8;2,4152;;;;;
33;PS;Non Brouté;Exclos;1;Bry.pse;2;0,0637;;;;;;;;
33;PS;Non Brouté;Exclos;1;Aul.pal;3;0,125;;;;7;0,125;;;
33;PS;Non Brouté;Exclos;1;Aul.tur;4;0,0626;;;;10;0,0626;;;
33;PS;Non Brouté;Exclos;1;Phi.tom;5;0,0571;;;;;;;;
33;PS;Non Brouté;Exclos;1;Sco.cos;6;0,0134;;;;15;0,0067;;;
33;PS;Non Brouté;Exclos;1;NI1;7;0,0146;;;;12;0,0146;;;
33;PS;Non Brouté;Exclos;1;NI2;8;0,0114;;;;2;0,0114;;;
33;PS;Non Brouté;Exclos;1;Mélange;;1,061;;;;;;;;
33;PS;Non Brouté;Exclos;1;Mélange_org;;0,3765;;;;;;;;
33;PS;Non Brouté;Exclos;1;PV;;0,3273;;;;;;;;
33;PS;Non Brouté;Exclos;2;Dre.arc;1;0,5336;19,6;19,6;2,8886;;;;;
33;PS;Non Brouté;Exclos;2;Sco.rev;2;0,3525;;;;;;;;
33;PS;Non Brouté;Exclos;2;Pol.sp;3;0,1013;;;;15;0,0529;;;
33;PS;Non Brouté;Exclos;2;Bry.pse;4;0,1706;;;;;;;;
33;PS;Non Brouté;Exclos;2;Phi.tom;5;0,0888;;;;;;;;
33;PS;Non Brouté;Exclos;2;Dis.sp;6;0,0467;;;;;;;;
33;PS;Non Brouté;Exclos;2;Cal.ric;7;0,0455;;;;8;0,0455;;;
33;PS;Non Brouté;Exclos;2;NI3;8;0,0312;;;;15;0,0087;;;
33;PS;Non Brouté;Exclos;2;NI4;9;0,003;;;;2;0,003;;;
33;PS;Non Brouté;Exclos;2;Mélange;;0,9664;;;;;;;;
33;PS;Non Brouté;Exclos;2;Mélange_org;;0,3599;;;;;;;;
33;PS;Non Brouté;Exclos;2;PV;;0,1928;;;;;;;;
33;PS;Non Brouté;Exclos;3;Dis.sp;1;0,1748;19,6;19,6;3,7623;;;;;
33;PS;Non Brouté;Exclos;3;Phi.tom;2;0,1344;;;;;;;;
33;PS;Non Brouté;Exclos;3;Dre.arc;3;0,2063;;;;;;;;
33;PS;Non Brouté;Exclos;3;Sco.rev;4;0,0723;;;;;;;;
33;PS;Non Brouté;Exclos;3;NI5;5;0,0868;;;;15;0,0369;;;
33;PS;Non Brouté;Exclos;3;Bry.pse;6;0,0481;;;;;;;;
33;PS;Non Brouté;Exclos;3;Rhi.pun;7;0,0077;;;;4;0,0077;;;
33;PS;Non Brouté;Exclos;3;NI6;8;0,0014;;;;2;0,0014;;;
33;PS;Non Brouté;Exclos;3;NI7;9;0,0009;;;;1;0,0009;;;
33;PS;Non Brouté;Exclos;3;NI8;10;0,0001;;;;1;0,0001;;;
33;PS;Non Brouté;Exclos;3;Mélange;;1,9614;;;;;;;;
33;PS;Non Brouté;Exclos;3;Mélange_org;;0,6759;;;;;;;;
33;PS;Non Brouté;Exclos;3;PV;;0,4464;;;;;;;;
33;PS;Non Brouté;Exclos;3;Lichen;;0,0827;;;;;;;;
33;PS;Brouté;Témoin;1;Dre.arc;1;0,1228;19,6;9,8;1,1696;;;;;
33;PS;Brouté;Témoin;1;Bry.pse;2;0,1445;;;;;;;;
33;PS;Brouté;Témoin;1;Sco.rev;3;0,095;;;;;;;;
33;PS;Brouté;Témoin;1;NI1;4;0,0106;;;;2;0,0106;;;
33;PS;Brouté;Témoin;1;NI2;5;0,0019;;;;2;0,0019;;;
33;PS;Brouté;Témoin;1;PV;;0,0297;;;;;;;;
33;PS;Brouté;Témoin;1;Mélange;;0,5889;;;;;;;;
33;PS;Brouté;Témoin;1;Mélange_org;;0,2525;;;;;;;;
33;PS;Brouté;Témoin;2;Sco.rev;1;0,5258;19,6;9,8;2,0642;;;;;
33;PS;Brouté;Témoin;2;Bry.pse;2;0,334;;;;;;;;
33;PS;Brouté;Témoin;2;Dre.arc;3;0,2149;;;;;;;;
33;PS;Brouté;Témoin;2;NI3;4;0,0391;;;;15;0,0181;;;
33;PS;Brouté;Témoin;2;NI4;5;0,0118;;;;2;0,0118;;;
33;PS;Brouté;Témoin;2;NI5;6;0,0024;;;;1;0,0024;;;
33;PS;Brouté;Témoin;2;PV;;0,0659;;;;;;;;
33;PS;Brouté;Témoin;2;Mélange;;0,6695;;;;;;;;
33;PS;Brouté;Témoin;2;Mélange_org;;0,0744;;;;;;;;
33;PS;Brouté;Témoin;4;Sco.rev;1;0,532;19,6;9,8;2,3654;;;;;
33;PS;Brouté;Témoin;4;Bry.pse;2;0,2515;;;;;;;;
33;PS;Brouté;Témoin;4;Cin.lat;3;0,0486;;;;3;0,0486;;;
33;PS;Brouté;Témoin;4;Dre.arc;4;0,0713;;;;;;;;
33;PS;Brouté;Témoin;4;Phi.tom;5;0,0539;;;;15;0,0169;;;
33;PS;Brouté;Témoin;4;NI6;6;0,0293;;;;15;0,0169;;;
33;PS;Brouté;Témoin;4;NI7;7;0,0208;;;;15;0,0208;;;
33;PS;Brouté;Témoin;4;NI8;8;0,0065;;;;1;0,0065;;;
33;PS;Brouté;Témoin;4;PV;;0,0621;;;;;;;;
33;PS;Brouté;Témoin;4;Mélange;;1,1878;;;;;;;;
33;PS;Brouté;Témoin;4;Mélange_org;;0,3623;;;;;;;;
35;PS;Brouté;Témoin;1;Sco.rev;1;0,5499;19,6;9,8;2,0054;;;;;
35;PS;Brouté;Témoin;1;Cal.ric;2;0,5294;;;;;;;;
35;PS;Brouté;Témoin;1;Dre.arc;3;0,0997;;;;;;;;
35;PS;Brouté;Témoin;1;Bry.pse;4;0,0684;;;;;;;;
35;PS;Brouté;Témoin;1;Mee.tri;5;0,046;;;;;;;;
35;PS;Brouté;Témoin;1;Aul.pal;6;0,0211;;;;4;0,0211;;;
35;PS;Brouté;Témoin;1;NI1;7;0,0022;;;;1;0,0022;;;
35;PS;Brouté;Témoin;1;PV;;0,0455;;;;;;;;
35;PS;Brouté;Témoin;1;Mélange;;0,3564;;;;;;;;
35;PS;Brouté;Témoin;1;Mélange_org;;0,0123;;;;;;;;
35;PS;Brouté;Témoin;2;Cin.lat;1;0,1436;19,6;9,8;1,0159;;;;;
35;PS;Brouté;Témoin;2;Sco.cos;2;0,1287;;;;15;0,0108;;;
35;PS;Brouté;Témoin;2;Mee.tri;3;0,0894;;;;;;;;
35;PS;Brouté;Témoin;2;Aul.pal;4;0,0945;;;;;;;;
35;PS;Brouté;Témoin;2;Bry.pse;5;0,0427;;;;;;;;
35;PS;Brouté;Témoin;2;Phi.tom;6;0,0422;;;;15;0,0174;;;
35;PS;Brouté;Témoin;2;Cal.ric;7;0,0333;;;;;;;;
35;PS;Brouté;Témoin;2;Aul.tur;8;0,0321;;;;6;0,0321;;;
35;PS;Brouté;Témoin;2;Dre.arc;9;0,0094;;;;11;0,0094;;;
35;PS;Brouté;Témoin;2;NI2;10;0,0029;;;;2;0,0029;;;
35;PS;Brouté;Témoin;2;Mélange;;0,2747;;;;;;;;
35;PS;Brouté;Témoin;2;Mélange_org;;0,1821;;;;;;;;
35;PS;Brouté;Témoin;2;PV;;0,0039;;;;;;;;
35;PS;Brouté;Témoin;3;Cal.ric;1;0,508;19,6;9,8;1,7981;;;;;
35;PS;Brouté;Témoin;3;Sco.rev;2;0,2545;;;;;;;;
35;PS;Brouté;Témoin;3;Bry.pse;3;0,0667;;;;;;;;
35;PS;Brouté;Témoin;3;Mee.tri;4;0,0769;;;;;;;;
35;PS;Brouté;Témoin;3;Dre.arc;5;0,0208;;;;;;;;
35;PS;Brouté;Témoin;3;Pol.sp;6;0,0278;;;;7;0,0278;;;
35;PS;Brouté;Témoin;3;Cin.lat;7;0,0181;;;;;;;;
35;PS;Brouté;Témoin;3;Aul.pal;8;0,0059;;;;;;;;
35;PS;Brouté;Témoin;3;NI3;9;0,0025;;;;2;0,0025;;;
35;PS;Brouté;Témoin;3;NI4;10;0,0012;;;;1;0,0012;;;
35;PS;Brouté;Témoin;3;NI5;11;0,001;;;;1;0,001;;;
35;PS;Brouté;Témoin;3;Mélange;;0,4107;;;;;;;;
35;PS;Brouté;Témoin;3;Mélange_org;;0,1579;;;;;;;;
35;PS;Brouté;Témoin;3;PV;;0,0761;;;;;;;;
35;PS;Non Brouté;Exclos;1;Tom.nit;1;0,3703;19,6;19,6;2,3128;;;;;
35;PS;Non Brouté;Exclos;1;Dre.arc;2;0,2876;;;;;;;;
35;PS;Non Brouté;Exclos;1;Bry.pse;4;0,2766;;;;;;;;
35;PS;Non Brouté;Exclos;1;Sco.rev;5;0,1154;;;;;;;;
35;PS;Non Brouté;Exclos;1;Phi.tom;6;0,0731;;;;;;;;
35;PS;Non Brouté;Exclos;1;Pol.sp;7;0,0252;;;;2;0,0081;;enveloppe vide ;
35;PS;Non Brouté;Exclos;1;NI1;8;0,0081;;;;1;0,006;;;
35;PS;Non Brouté;Exclos;1;NI2;9;0,006;;;;4;0,0016;;;
35;PS;Non Brouté;Exclos;1;NI3;10;0,0016;;;;1;0,0004;;;
35;PS;Non Brouté;Exclos;1;NI4;11;0,0004;;;;1;0,0002;;;
35;PS;Non Brouté;Exclos;1;NI5;12;0,0002;;;;1;0,0002;;Envlp. perdu donc estimation du nombre d'individu;
35;PS;Non Brouté;Exclos;1;PV;;0,2801;;;;;;;;
35;PS;Non Brouté;Exclos;1;Mélange;;0,5527;;;;;;;;
35;PS;Non Brouté;Exclos;1;Mélange_org;;0,0161;;;;;;;;
35;PS;Non Brouté;Exclos;2;Cin.lat;1;0,2004;100;100;1,6239;;;;Pas de densité, sp. présentes;
35;PS;Non Brouté;Exclos;2;Rhi.gra;2;0,0967;;;;8;0,0967;;;
35;PS;Non Brouté;Exclos;2;Bry.pse;3;0,0458;;;;;;;;
35;PS;Non Brouté;Exclos;2;Phi.tom;4;0,0353;;;;;;;;
35;PS;Non Brouté;Exclos;2;Mee.tri;5;0,0279;;;;4;0,0279;;;
35;PS;Non Brouté;Exclos;2;Dre.arc;6;0,03;;;;;;;;
35;PS;Non Brouté;Exclos;2;Sco.rev;7;0,0249;;;;4;0,0249;;;
35;PS;Non Brouté;Exclos;2;NI6;8;0,004;;;;2;0,004;;;
35;PS;Non Brouté;Exclos;2;Mélange;;0,6519;;;;;;;;
35;PS;Non Brouté;Exclos;2;Mélange_org;;0,018;;;;;;;;
35;PS;Non Brouté;Exclos;2;PV;;0,0722;;;;;;;;
35;PS;Non Brouté;Exclos;3;Phi.tom;1;0,4896;100;100;2,0214;;;;Pas de densité, sp. présentes;
35;PS;Non Brouté;Exclos;3;Bry.pse;2;0,1405;;;;;;;;
35;PS;Non Brouté;Exclos;3;Cin.lat;3;0,0718;;;;;;;;
35;PS;Non Brouté;Exclos;3;Mee.tri;4;0,0454;;;;;;;;
35;PS;Non Brouté;Exclos;3;Rhi.gra;5;0,008;;;;;;;;
35;PS;Non Brouté;Exclos;3;Dre.arc;6;0,0052;;;;;;;;
35;PS;Non Brouté;Exclos;3;Sco.rev;7;0,0027;;;;;;;;
35;PS;Non Brouté;Exclos;3;PV;;0,0575;;;;;;;;
35;PS;Non Brouté;Exclos;3;Mélange;;0,8912;;;;;;;;
35;PS;Non Brouté;Exclos;3;Mélange_org;;0,0907;;;;;;;;
36;PS;Brouté;Témoin;1;Sco.rev;1;0,3771;19,6;9,8;1,9411;;;;;
36;PS;Brouté;Témoin;1;Cal.ric;2;0,1118;;;;15;0,0324;;;
36;PS;Brouté;Témoin;1;Bry.pse;3;0,0567;;;;15;0,0072;;;
36;PS;Brouté;Témoin;1;NI1;4;0,0097;;;;15;0,0034;;;
36;PS;Brouté;Témoin;1;NI2;5;0,0043;;;;5;0,0043;;;
36;PS;Brouté;Témoin;1;NI3;6;0,0015;;;;1;0,0015;;;
36;PS;Brouté;Témoin;1;Mélange;;0,7839;;;;;;;;
36;PS;Brouté;Témoin;1;Mélange_org;;0,1218;;;;;;;;
36;PS;Brouté;Témoin;1;PV;;0,093;;;;;;;;
36;PS;Brouté;Témoin;2;Bry.pse;1;0,0317;19,6;19,6;0,3156;;;;;
36;PS;Brouté;Témoin;2;NI4;2;0,0031;;;;15;0,0012;;;
36;PS;Brouté;Témoin;2;NI5;3;0,0033;;;;8;0,0033;;;
36;PS;Brouté;Témoin;2;NI6;4;0,0017;;;;3;0,0017;;;
36;PS;Brouté;Témoin;2;NI7;5;0,0008;;;;4;0,0008;;;
36;PS;Brouté;Témoin;2;Mélange;;0,1148;;;;;;;;
36;PS;Brouté;Témoin;2;Mélange_org;;0,0288;;;;;;;;
36;PS;Brouté;Témoin;2;PV;;0,1062;;;;;;;;
36;PS;Brouté;Témoin;3;Sco.rev;1;1,2526;19,6;9,8;4,9263;;;;;
36;PS;Brouté;Témoin;3;Cal.ric;2;0,1562;;;;;;;;
36;PS;Brouté;Témoin;3;NI8;3;0,0031;;;;5;0,0031;;;
36;PS;Brouté;Témoin;3;NI9;4;0,0004;;;;1;0,0004;;;
36;PS;Brouté;Témoin;3;NI10;5;0,0005;;;;1;0,0005;;;
36;PS;Brouté;Témoin;3;Mélange;;2,8706;;;;;;;;
36;PS;Brouté;Témoin;3;Mélange_org;;0,0089;;;;;;;;
36;PS;Brouté;Témoin;3;PV;;0,2521;;;;;;;;
36;PS;Non Brouté;Exclos;1;Sco.rev;1;0,2696;19,6;9,8;1,3089;;;;;
36;PS;Non Brouté;Exclos;1;Bry.pse;2;0,0833;;;;;;;;
36;PS;Non Brouté;Exclos;1;Dre.arc;3;0,0528;;;;;;;;
36;PS;Non Brouté;Exclos;1;Cal.ric;4;0,0341;;;;15;0,009;;;
36;PS;Non Brouté;Exclos;1;Aul.pal;5;0,0187;;;;3;0,0187;;;
36;PS;Non Brouté;Exclos;1;NI1;6;0,0016;;;;3;0,0016;;;
36;PS;Non Brouté;Exclos;1;NI2;7;0,0003;;;;1;0,0003;;;
36;PS;Non Brouté;Exclos;1;NI3;8;0,0011;;;;1;0,0011;;;
36;PS;Non Brouté;Exclos;1;NI4;9;0,0001;;;;1;0,0001;;;
36;PS;Non Brouté;Exclos;1;Mélange;;0,2494;;;;;;;;
36;PS;Non Brouté;Exclos;1;Mélange_org;;0,0668;;;;;;;;
36;PS;Non Brouté;Exclos;1;PV;;0,2829;;;;;;;;
36;PS;Non Brouté;Exclos;2;Dre.arc;1;0,1124;19,6;19,6;1,5635;;;;;
36;PS;Non Brouté;Exclos;2;Mee.tri;2;0,0721;;;;;;;;
36;PS;Non Brouté;Exclos;2;Cin.lat;3;0,1166;;;;;;;;
36;PS;Non Brouté;Exclos;2;Bry.pse;4;0,0759;;;;;;;;
36;PS;Non Brouté;Exclos;2;Aul.pal;5;0,787;;;;;;;;
36;PS;Non Brouté;Exclos;2;Phi.tom;6;0,0739;;;;15;0,0162;;;
36;PS;Non Brouté;Exclos;2;Aul.tur;7;0,0307;;;;12;0,0307;;;
36;PS;Non Brouté;Exclos;2;Rhi.gra;8;0,0119;;;;8;0,0119;;;
36;PS;Non Brouté;Exclos;2;NI5;9;0,0375;;;;6;0,0375;;;
36;PS;Non Brouté;Exclos;2;Tom.nit;10;0,0083;;;;8;0,0083;;;
36;PS;Non Brouté;Exclos;2;NI6;11;0,0013;;;;4;0,0013;;;
36;PS;Non Brouté;Exclos;2;NI;12;0,0017;;;;5;0,0017;;;
36;PS;Non Brouté;Exclos;2;NI7;13;0,0004;;;;1;0,0004;;;
36;PS;Non Brouté;Exclos;2;NI8;14;0,0002;;;;1;0,0002;;;
36;PS;Non Brouté;Exclos;2;Mélange;;0,4929;;;;;;;;
36;PS;Non Brouté;Exclos;2;Mélange_org;;0,2228;;;;;;;;
36;PS;Non Brouté;Exclos;2;PV;;0,2397;;;;;;;;
36;PS;Non Brouté;Exclos;3;Bry.pse;1;0,3427;19,6;9,8;2,0225;;;;;
36;PS;Non Brouté;Exclos;3;Dre.arc;2;0,3677;;;;;;;;
36;PS;Non Brouté;Exclos;3;Cin.lat;3;0,2175;;;;;;;;
36;PS;Non Brouté;Exclos;3;Mee.tri;4;0,098;;;;;;;;
36;PS;Non Brouté;Exclos;3;Aul.pal;5;0,058;;;;;;;;
36;PS;Non Brouté;Exclos;3;Sco.cos;6;0,0218;;;;15;0,0044;;;
36;PS;Non Brouté;Exclos;3;NI9;7;0,0196;;;;15;0,0093;;;
36;PS;Non Brouté;Exclos;3;NI10;8;0,0072;;;;8;0,0072;;;
36;PS;Non Brouté;Exclos;3;NI11;9;0,0026;;;;3;0,0026;;;
36;PS;Non Brouté;Exclos;3;NI12;10;0,0028;;;;2;0,0028;;;
36;PS;Non Brouté;Exclos;3;Mélange;;0,5587;;;;;;;;
36;PS;Non Brouté;Exclos;3;Mélange_org;;0,3055;;;;;;;;
36;PS;Non Brouté;Exclos;3;PV;;0,1358;;;;;;;;
43;PA;Non Brouté;Exclos;1;Hep.sp;1;1,1993;19,6;9,8;3,7112;;;;;
43;PA;Non Brouté;Exclos;1;Aul.pal;2;0,4116;;;;;;;;
43;PA;Non Brouté;Exclos;1;Aul.tur;3;0,3088;;;;15;0,1311;;;
43;PA;Non Brouté;Exclos;1;Poh.nut+Aul.pal;4;0,2633;;;;;;;enveloppe vide;
43;PA;Non Brouté;Exclos;1;Dic.acu;5;0,0526;;;;12;0,0526;;;
43;PA;Non Brouté;Exclos;1;Pol.sp;6;0,0572;;;;12;0,0572;;;
43;PA;Non Brouté;Exclos;1;Sco.cos;7;0,0056;;;;;;;;
43;PA;Non Brouté;Exclos;1;NI1;8;0,0037;;;;6;0,0037;;;
43;PA;Non Brouté;Exclos;1;NI2;9;0,0033;;;;3;0,0033;;;
43;PA;Non Brouté;Exclos;1;PV;;0,0923;;;;;;;;
43;PA;Non Brouté;Exclos;1;Mélange;;0,4324;;;;;;;;
43;PA;Non Brouté;Exclos;1;Mélange_org;;0,0452;;;;;;;;
43;PA;Non Brouté;Exclos;1;Lichen;;0,1693;;;;;;;;
43;PA;Non Brouté;Exclos;2;Aul.pal;1;0,6394;19,6;9,8;1,5295;;;;;
43;PA;Non Brouté;Exclos;2;Poh.nut;2;0,228;;;;;;;;
43;PA;Non Brouté;Exclos;2;Sco.cos;3;0,0326;;;;15;0,0204;;;
43;PA;Non Brouté;Exclos;2;Hep.sp;4;0,0026;;;;;;;;
43;PA;Non Brouté;Exclos;2;Dic.acu;5;0,0026;;;;;;;;
43;PA;Non Brouté;Exclos;2;Aul.tur;6;0,0025;;;;;;;;
43;PA;Non Brouté;Exclos;2;Pol.sp;7;0,0015;;;;;;;;
43;PA;Non Brouté;Exclos;2;NI3;8;0,0003;;;;1;0,0003;;;
43;PA;Non Brouté;Exclos;2;Lichen;;0,1986;;;;;;;;
43;PA;Non Brouté;Exclos;2;PV;;0,0282;;;;;;;;
43;PA;Non Brouté;Exclos;2;Mélange;;0,1629;;;;;;;;
43;PA;Non Brouté;Exclos;2;Mélange_org;;0,0347;;;;;;;;
43;PA;Non Brouté;Exclos;3;Aul.pal;1;0,9624;19,6;9,8;1,908;;;;;
43;PA;Non Brouté;Exclos;3;Hep.sp;2;0,3274;;;;;;;;
43;PA;Non Brouté;Exclos;3;Poh.nut;3;0,1329;;;;;;;;
43;PA;Non Brouté;Exclos;3;Dic.acu;4;0,0721;;;;;;;;
43;PA;Non Brouté;Exclos;3;Pol.sp;5;0,0595;;;;13;0,0595;;;
43;PA;Non Brouté;Exclos;3;Aul.tur;6;0,0507;;;;;;;;
43;PA;Non Brouté;Exclos;3;NI4;7;0,0517;;;;4;0,0517;;;
43;PA;Non Brouté;Exclos;3;NI5;8;0,0002;;;;1;0,0002;;;
43;PA;Non Brouté;Exclos;3;PV;;0,0426;;;;;;;;
43;PA;Brouté;Témoin;1;Aul.pal;1;0,7662;19,6;9,8;1,0387;;;;;
43;PA;Brouté;Témoin;1;Hep.sp;2;0,062;;;;;;;;
43;PA;Brouté;Témoin;1;Aul.tur;3;0,0059;;;;2;0,0059;;;
43;PA;Brouté;Témoin;1;Pol.sp;4;0,0049;;;;;;;;
43;PA;Brouté;Témoin;1;Lichen;;0,0277;;;;;;;;
43;PA;Brouté;Témoin;1;PV;;0,0239;;;;;;;;
43;PA;Brouté;Témoin;1;Mélange;;0,004;;;;;;;;
43;PA;Brouté;Témoin;1;Mélange_org;;0,0034;;;;;;;;
43;PA;Brouté;Témoin;2;Aul.pal;1;0,9517;19,6;9,8;1,6903;;;;;
43;PA;Brouté;Témoin;2;Hep.sp;2;0,0939;;;;15;0,0085;;;
43;PA;Brouté;Témoin;2;Aul.tur;3;0,0424;;;;;;;;
