Date,Parcelle,Traitement,Exclos,Motte,Motte_enveloppe,Sp,Sp_enveloppe,Nbr_Tiges,Nbr_individu_repro
30/07/18,H1,PO,Exclos,B4,3,Sal.ret,2,0,
30/07/18,H1,PO,Exclos,B4,3,Luz.con,3,2,
30/07/18,H1,PO,Exclos,B4,3,Sal.arc,4,3,
30/07/18,H1,PO,Exclos,B4,3,Cer.alp,5,0,
30/07/18,H1,PO,Exclos,B4,3,Dicot.fines,6,0,
30/07/18,H1,PO,Exclos,B4,3,Poa.sp,7,2,
30/07/18,H1,PO,Exclos,A1,4,Arc.lat,1,4,
30/07/18,H1,PO,Exclos,A1,4,Sal.ret,2,1,
30/07/18,H1,PO,Exclos,A1,4,Luz.con,3,0,
30/07/18,H1,PO,Exclos,A1,4,Sal.arc,4,0,
30/07/18,H1,PO,Exclos,A1,4,Cer.alp,5,1,
30/07/18,H1,PO,Exclos,A1,4,Dicot.fines,6,3,
30/07/18,H1,PO,Exclos,B4,3,Poa.sp,7,0,
31/07/18,H1,PO,Temoin,F5,1,Sal.arc,1,0,
31/07/18,H1,PO,Temoin,F5,1,Ste.lon,2,0,
31/07/18,H1,PO,Temoin,F5,1,Poa.sp,3,1,
31/07/18,H1,PO,Temoin,H1,2,Sal.arc,1,0,
31/07/18,H1,PO,Temoin,H1,2,Ste.lon,2,0,
31/07/18,H1,PO,Temoin,H1,2,Poa.sp,3,5,
31/07/18,H1,PO,Temoin,F7,3,Sal.arc,1,1,1
31/07/18,H1,PO,Temoin,F7,3,Ste.lon,2,0,
31/07/18,H1,PO,Temoin,F7,3,Poa.sp,3,0,
31/07/18,H1,PO,Temoin,D5,4,Sal.arc,1,1,
31/07/18,H1,PO,Temoin,D5,4,Ste.lon,2,1,
31/07/18,H1,PO,Temoin,D5,4,Poa.sp,3,0,
31/07/18,G1,PO,Exclos,E3,1,Luz.niv,1,3,
31/07/18,G1,PO,Exclos,E3,1,Sal.arc,2,4,
31/07/18,G1,PO,Exclos,E3,1,Sal.ret,3,2,
31/07/18,G1,PO,Exclos,E3,1,Ast.alp,4,0,
31/07/18,G1,PO,Exclos,E3,1,Dicot.mauves,5,0,
31/07/18,G1,PO,Exclos,E3,1,Arc.lat,6,0,
31/07/18,G1,PO,Exclos,E3,1,Poa.sp,7,0,
31/07/18,G1,PO,Exclos,H3,2,Luz.niv,1,0,
31/07/18,G1,PO,Exclos,H3,2,Sal.arc,2,1,
31/07/18,G1,PO,Exclos,H3,2,Sal.ret,3,2,2
31/07/18,G1,PO,Exclos,H3,2,Ast.alp,4,2,2
31/07/18,G1,PO,Exclos,H3,2,Dicot.mauves,5,2,
31/07/18,G1,PO,Exclos,H3,2,Arc.lat,6,3,
31/07/18,G1,PO,Exclos,H3,2,Poa.sp,7,0,
31/07/18,G1,PO,Exclos,G5,3,Luz.niv,1,0,
31/07/18,G1,PO,Exclos,G5,3,Sal.arc,2,7,
31/07/18,G1,PO,Exclos,G5,3,Sal.ret,3,0,
31/07/18,G1,PO,Exclos,G5,3,Ast.alp,4,0,
31/07/18,G1,PO,Exclos,G5,3,Dicot.mauves,5,0,
31/07/18,G1,PO,Exclos,G5,3,Arc.lat,6,0,
31/07/18,G1,PO,Exclos,G5,3,Poa.sp,7,4,
31/07/18,G1,PO,Exclos,A7,4,Luz.niv,1,0,
31/07/18,G1,PO,Exclos,A7,4,Sal.arc,2,2,
31/07/18,G1,PO,Exclos,A7,4,Sal.ret,3,17,
31/07/18,G1,PO,Exclos,A7,4,Ast.alp,4,0,
31/07/18,G1,PO,Exclos,A7,4,Dicot.mauves,5,3,
31/07/18,G1,PO,Exclos,A7,4,Arc.lat,6,3,
31/07/18,G1,PO,Exclos,A7,4,Poa.sp,7,0,
31/07/18,G1,PO,Temoin,G8,1,Sal.arc,1,2,
31/07/18,G1,PO,Temoin,G8,1,Arc.lat,2,4,
31/07/18,G1,PO,Temoin,G8,1,Luz.niv,3,13,
31/07/18,G1,PO,Temoin,G8,1,Sax.hir,4,0,
31/07/18,G1,PO,Temoin,G8,1,Dry.int,5,0,
31/07/18,G1,PO,Temoin,G8,1,Sal.ret,6,7,1
31/07/18,G1,PO,Temoin,G8,1,Dicot.oboval,7,1,
31/07/18,G1,PO,Temoin,G8,1,Poa.sp,8,1,
31/07/18,G1,PO,Temoin,F6,2,Sal.arc,1,9,
31/07/18,G1,PO,Temoin,F6,2,Arc.lat,2,6,
31/07/18,G1,PO,Temoin,F6,2,Luz.niv,3,3,
31/07/18,G1,PO,Temoin,F6,2,Sax.hir,4,1,
31/07/18,G1,PO,Temoin,F6,2,Dry.int,5,4,
31/07/18,G1,PO,Temoin,F6,2,Sal.ret,6,1,
31/07/18,G1,PO,Temoin,F6,2,Dicot.oboval,7,0,
31/07/18,G1,PO,Temoin,F6,2,Poa.sp,8,0,
31/07/18,G1,PO,Temoin,E6,3,Sal.arc,1,6,
31/07/18,G1,PO,Temoin,E6,3,Arc.lat,2,6,
31/07/18,G1,PO,Temoin,E6,3,Luz.niv,3,0,
31/07/18,G1,PO,Temoin,E6,3,Sax.hir,4,0,
31/07/18,G1,PO,Temoin,E6,3,Dry.int,5,0,
31/07/18,G1,PO,Temoin,E6,3,Sal.ret,6,4,
31/07/18,G1,PO,Temoin,E6,3,Dicot.oboval,7,0,
31/07/18,G1,PO,Temoin,E6,3,Poa.sp,8,0,
31/07/18,G1,PO,Temoin,,4,Sal.arc,1,1,
31/07/18,G1,PO,Temoin,,4,Arc.lat,2,11,
31/07/18,G1,PO,Temoin,,4,Luz.niv,3,3,
31/07/18,G1,PO,Temoin,,4,Sax.hir,4,0,
31/07/18,G1,PO,Temoin,,4,Dry.int,5,0,
31/07/18,G1,PO,Temoin,,4,Sal.ret,6,1,
31/07/18,G1,PO,Temoin,,4,Dicot.oboval,7,0,
31/07/18,G1,PO,Temoin,,4,Poa.sp,8,0,
31/07/18,E1,PO,Exclos,D6,1,Sal.arc,1,1,
31/07/18,E1,PO,Exclos,D6,1,Sal.ret,2,2,
31/07/18,E1,PO,Exclos,D6,1,Arc.lat,3,8,
31/07/18,E1,PO,Exclos,D6,1,Luz.con,4,0,
31/07/18,E1,PO,Exclos,C2,2,Sal.arc,1,2,
31/07/18,E1,PO,Exclos,C2,2,Sal.ret,2,4,4
31/07/18,E1,PO,Exclos,C2,2,Arc.lat,3,14,1
31/07/18,E1,PO,Exclos,C2,2,Luz.con,4,1,
31/07/18,E1,PO,Exclos,E1,3,Sal.arc,1,3,
31/07/18,E1,PO,Exclos,E1,3,Sal.ret,2,0,
31/07/18,E1,PO,Exclos,E1,3,Arc.lat,3,8,1
31/07/18,E1,PO,Exclos,E1,3,Luz.con,4,0,
31/07/18,E1,PO,Exclos,F4,4,Sal.arc,1,2,
31/07/18,E1,PO,Exclos,F4,4,Sal.ret,2,0,
31/07/18,E1,PO,Exclos,F4,4,Arc.lat,3,2,
31/07/18,E1,PO,Exclos,F4,4,Luz.con,4,0,
31/07/18,E1,PO,Temoin,G4,1,Arc.lat,1,3,
31/07/18,E1,PO,Temoin,G4,1,Ste.lon,2,2,
31/07/18,E1,PO,Temoin,G4,1,Luz.con,3,1,
31/07/18,E1,PO,Temoin,G4,1,Sal.arc,4,0,
31/07/18,E1,PO,Temoin,F6,2,Arc.lat,1,2,
31/07/18,E1,PO,Temoin,F6,2,Ste.lon,2,1,
31/07/18,E1,PO,Temoin,F6,2,Luz.con,3,0,
31/07/18,E1,PO,Temoin,F6,2,Sal.arc,4,7,
31/07/18,E1,PO,Temoin,D1,3,Arc.lat,1,0,
31/07/18,E1,PO,Temoin,D1,3,Ste.lon,2,1,
31/07/18,E1,PO,Temoin,D1,3,Luz.con,3,1,
31/07/18,E1,PO,Temoin,D1,3,Sal.arc,4,8,
31/07/18,E1,PO,Temoin,D2,4,Arc.lat,1,5,
31/07/18,E1,PO,Temoin,D2,4,Ste.lon,2,2,
31/07/18,E1,PO,Temoin,D2,4,Luz.con,3,3,
31/07/18,E1,PO,Temoin,D2,4,Sal.arc,4,4,
31/07/18,F1,PO,Exclos,H6,1,Sal.arc,1,5,
31/07/18,F1,PO,Exclos,H6,1,Arc.lat,2,3,
31/07/18,F1,PO,Exclos,H6,1,Sal.ret,3,0,
31/07/18,F1,PO,Exclos,H6,1,Luz.con,4,0,
31/07/18,F1,PO,Exclos,H4,2,Sal.arc,1,4,
31/07/18,F1,PO,Exclos,H4,2,Arc.lat,2,0,
31/07/18,F1,PO,Exclos,H4,2,Sal.ret,3,0,
31/07/18,F1,PO,Exclos,H4,2,Luz.con,4,0,
31/07/18,F1,PO,Exclos,D4,3,Sal.arc,1,0,
31/07/18,F1,PO,Exclos,D4,3,Arc.lat,2,0,
31/07/18,F1,PO,Exclos,D4,3,Sal.ret,3,2,
31/07/18,F1,PO,Exclos,D4,3,Luz.con,4,1,
31/07/18,F1,PO,Exclos,D2,4,Sal.arc,1,6,
31/07/18,F1,PO,Exclos,D2,4,Arc.lat,2,4,1
31/07/18,F1,PO,Exclos,D2,4,Sal.ret,3,3,
31/07/18,F1,PO,Exclos,D2,4,Luz.con,4,0,
31/07/18,F1,PO,Temoin,E6,1,Sal.arc,1,1,
31/07/18,F1,PO,Temoin,E6,1,Luz.niv,2,0,
31/07/18,F1,PO,Temoin,E6,1,Dup.fis,3,1,
31/07/18,F1,PO,Temoin,E6,1,Sal.ret,4,0,
31/07/18,F1,PO,Temoin,E6,1,Ste.lon,5,0,
31/07/18,F1,PO,Temoin,C5,2,Sal.arc,1,4,
31/07/18,F1,PO,Temoin,C5,2,Luz.niv,2,1,
31/07/18,F1,PO,Temoin,C5,2,Dup.fis,3,1,
31/07/18,F1,PO,Temoin,C5,2,Sal.ret,4,0,
31/07/18,F1,PO,Temoin,C5,2,Ste.lon,5,0,
31/07/18,F1,PO,Temoin,G4,3,Sal.arc,1,1,
31/07/18,F1,PO,Temoin,G4,3,Luz.niv,2,0,
31/07/18,F1,PO,Temoin,G4,3,Dup.fis,3,0,
31/07/18,F1,PO,Temoin,G4,3,Sal.ret,4,12,3
31/07/18,F1,PO,Temoin,G4,3,Ste.lon,5,2,
31/07/18,F1,PO,Temoin,F5,4,Sal.arc,1,3,
31/07/18,F1,PO,Temoin,F5,4,Luz.niv,2,0,
31/07/18,F1,PO,Temoin,F5,4,Dup.fis,3,2,
31/07/18,F1,PO,Temoin,F5,4,Sal.ret,4,0,
31/07/18,F1,PO,Temoin,F5,4,Ste.lon,5,0,
02/08/18,26,PA,Exclos,E6,1,Eri.sch,1,12,
02/08/18,26,PA,Exclos,E6,1,Sal.arc,2,1,
02/08/18,26,PA,Exclos,E6,1,Luz.con,3,15,
02/08/18,26,PA,Exclos,E6,1,Car.aqu,4,4,
02/08/18,26,PA,Exclos,E6,1,Hie.pau,5,0,
02/08/18,26,PA,Exclos,E6,1,Arc.lat,6,0,
02/08/18,26,PA,Exclos,E6,1,Ste.lon,7,0,
02/08/18,26,PA,Exclos,C5,2,Eri.sch,1,10,
02/08/18,26,PA,Exclos,C5,2,Sal.arc,2,2,1
02/08/18,26,PA,Exclos,C5,2,Luz.con,3,6,
02/08/18,26,PA,Exclos,C5,2,Car.aqu,4,2,
02/08/18,26,PA,Exclos,C5,2,Hie.pau,5,3,
02/08/18,26,PA,Exclos,C5,2,Arc.lat,6,1,
02/08/18,26,PA,Exclos,C5,2,Ste.lon,7,0,
02/08/18,26,PA,Exclos,F5,3,Eri.sch,1,3,
02/08/18,26,PA,Exclos,F5,3,Sal.arc,2,0,
02/08/18,26,PA,Exclos,F5,3,Luz.con,3,6,
02/08/18,26,PA,Exclos,F5,3,Car.aqu,4,3,
02/08/18,26,PA,Exclos,F5,3,Hie.pau,5,0,
02/08/18,26,PA,Exclos,F5,3,Arc.lat,6,0,
02/08/18,26,PA,Exclos,F5,3,Ste.lon,7,2,
02/08/18,26,PA,Exclos,G4,4,Eri.sch,1,16,
02/08/18,26,PA,Exclos,G4,4,Sal.arc,2,2,
02/08/18,26,PA,Exclos,G4,4,Luz.con,3,4,
02/08/18,26,PA,Exclos,G4,4,Car.aqu,4,1,
02/08/18,26,PA,Exclos,G4,4,Hie.pau,5,0,
02/08/18,26,PA,Exclos,G4,4,Arc.lat,6,1,
02/08/18,26,PA,Exclos,G4,4,Ste.lon,7,2,
02/08/18,26,PA,Temoin,D4,1,Sal.arc,1,5,
02/08/18,26,PA,Temoin,D4,1,Dup.fis,2,0,
02/08/18,26,PA,Temoin,D4,1,Car.aqu,3,2,
02/08/18,26,PA,Temoin,D4,1,Eri.sch,4,2,
02/08/18,26,PA,Temoin,D4,1,Luz.con,5,0,
02/08/18,26,PA,Temoin,D4,1,Arc.lat,6,0,
02/08/18,26,PA,Temoin,F6,2,Sal.arc,1,6,
02/08/18,26,PA,Temoin,F6,2,Dup.fis,2,10,
02/08/18,26,PA,Temoin,F6,2,Car.aqu,3,4,
02/08/18,26,PA,Temoin,F6,2,Eri.sch,4,2,
02/08/18,26,PA,Temoin,F6,2,Luz.con,5,3,
02/08/18,26,PA,Temoin,F6,2,Arc.lat,6,2,
02/08/18,26,PA,Temoin,F7,3,Sal.arc,1,4,
02/08/18,26,PA,Temoin,F7,3,Dup.fis,2,4,
02/08/18,26,PA,Temoin,F7,3,Car.aqu,3,0,
02/08/18,26,PA,Temoin,F7,3,Eri.sch,4,0,
02/08/18,26,PA,Temoin,F7,3,Luz.con,5,0,
02/08/18,26,PA,Temoin,F7,3,Arc.lat,6,2,
02/08/18,26,PA,Temoin,F8,4,Sal.arc,1,2,
02/08/18,26,PA,Temoin,F8,4,Dup.fis,2,0,
02/08/18,26,PA,Temoin,F8,4,Car.aqu,3,0,
