Parcelle;Traitement;Herbivorie_enveloppe;Herbivorie;Motte;Hauteur_motte1;Hauteur_motte2;Hauteur_motte3;Hauteur_motte4;Hauteur_motte5;Hauteur_motteMoy.;Temps;Date/h;Temps_écoulé ;Masse_pétri;Biom_sec+Pétri;Biom_sec;Eau_réhyd;Eau_libre;Eau_retention(t0);Biom_hum+Pétri;Biom_hum;Eau_motte_t;Tpièce;hum.pièce;Vperte_eau;Eau_retention(tf);Mt/M0;pente;WRC_m60h;WRC_m60j;WRC;WHC;Notes;Temps hyd.
;;;;;;;;;;;12;25/05/19 09:06;95:31:00;;;;;;;14,3735;4,224;0,132000000000001;19,9;25;;;0,00513289133435734;;;;;;Humidité de la pièce lors de la prise de mesure : 44%;
D1;PR;Non Brouté;Exclos;1;3,5;4;4;3,5;4;3,8;0;21/05/19 09:36;00:00:00;10,048;19,3154;8,9588;226;186;40;54,5025;44,4545;35,4957;19,9;27;-1,62412918902592;0,0582388266285662;1;-0,409915808918979;23:50:06,06;31/12/99 05:16;29,2741666666667;4,46488368977988;;
;;;;;;;;;;;1;21/05/19 12:13;02:36:59;;;;;;;52,6697;42,6217;33,6629;20;29;;;0,948365576675485;;;;;;Hydratation pendant environ 16h;
;;;;;;;;;;;2;21/05/19 15:59;06:23:00;;;;;;;50,4215;40,3735;31,4147;19,9;27;;;0,885028327374865;;;;;;;
;;;;;;;;;;;3;22/05/19 09:00;23:23:59;;;;;;;40,0718;30,0238;21,065;19,9;28;;;0,593452164628392;;;;;;;
;;;;;;;;;;;4;22/05/19 12:11;26:35:00;;;;;;;37,9298;27,8818;18,923;20;31;;;0,533106827024118;;;;;;;
;;;;;;;;;;;5;22/05/19 15:58;30:22:00;;;;;;;35,3585;25,3105;16,3517;20;28;;;0,460667066715123;;;;;;;
;;;;;;;;;;;6;23/05/19 09:06;47:30:00;;;;;;;25,8889;15,8409;6,8821;20;30;;;0,193885456548258;;;;;;;
;;;;;;;;;;;7;23/05/19 12:07;50:31:00;;;;;;;24,813;14,765;5,8062;19,9;28;;;0,163574742856177;;;;;;;
;;;;;;;;;;;8;23/05/19 16:48;55:12:00;;;;;;;23,4751;13,4271;4,4683;20;29;;;0,125882853416048;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;9;24/05/19 08:46;71:10:00;;;;;;;20,4035;10,3555;1,3967;19,9;31;;;0,0393484281194624;;;;;;Humidité de la pièce lors de la prise de mesure : 43%;
;;;;;;;;;;;10;24/05/19 12:05;74:29:00;;;;;;;20,1195;10,0715;1,1127;20,2;29;;;0,03134745898799;;;;;;Humidité de la pièce lors de la prise de mesure : 39%;
;;;;;;;;;;;11;24/05/19 15:56;78:20:00;;;;;;;19,8114;9,7634;0,804599999999999;19,7;27;;;0,0226675343774034;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;12;25/05/19 09:06;95:30:00;;;;;;;19,2457;9,1977;0,238899999999999;19,9;25;;;0,00673039269545323;;;;;;Humidité de la pièce lors de la prise de mesure : 44%;
D1;PR;Non Brouté;Exclos;2;6;6;5;6;6;5,8;0;21/05/19 09:37;00:00:00;10,0539;17,3131;6,8563;247;214;33;41,0459;30,992;24,1357;19,9;27;-2,80701877726205;0,0443116966460461;1;-0,797398162992655;22:53:59,96;30/12/99 15:02;15,0488888888889;4,81309160917696;;
;;;;;;;;;;;1;21/05/19 12:14;02:37:00;;;;;;;37,7152;27,6613;20,805;20;29;;;0,862001102101866;;;;;;Hydratation pendant environ 16h;
;;;;;;;;;;;2;21/05/19 16:00;06:23:00;;;;;;;33,4537;23,3998;16,5435;19,9;27;;;0,685436925384389;;;;;;;
;;;;;;;;;;;3;22/05/19 09:01;23:24:00;;;;;;;21,5621;11,5082;4,6519;19,9;28;;;0,192739386054682;;;;;;;
;;;;;;;;;;;4;22/05/19 12:12;26:35:00;;;;;;;20,5134;10,4595;3,6032;20;31;;;0,149289227161425;;;;;;;
;;;;;;;;;;;5;22/05/19 15:59;30:22:00;;;;;;;19,6228;9,5689;2,7126;20;28;;;0,112389530860924;;;;;;;
;;;;;;;;;;;6;23/05/19 09:07;47:30:00;;;;;;;17,411;7,3571;0,500800000000001;20;30;;;0,0207493464038748;;;;;;;
;;;;;;;;;;;7;23/05/19 12:08;50:31:00;;;;;;;17,2803;7,2264;0,3701;19,9;28;;;0,0153341315975919;;;;;;;
;;;;;;;;;;;8;23/05/19 16:48;55:11:00;;;;;;;17,199;7,1451;0,288800000000001;20;29;;;0,0119656773990396;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;9;24/05/19 08:47;71:10:00;;;;;;;17,1457;7,0918;0,235500000000001;19,9;31;;;0,00975733042754098;;;;;;Humidité de la pièce lors de la prise de mesure : 43%;
;;;;;;;;;;;10;24/05/19 12:06;74:29:00;;;;;;;17,1657;7,1118;0,2555;20,2;29;;;0,010585978446865;;;;;;Humidité de la pièce lors de la prise de mesure : 39%;
;;;;;;;;;;;11;24/05/19 15:57;78:20:00;;;;;;;17,1529;7,099;0,242699999999998;19,7;27;;;0,0100556437144975;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;12;25/05/19 09:07;95:30:00;;;;;;;17,1435;7,0896;0,233299999999999;19,9;25;;;0,00966617914541525;;;;;;Humidité de la pièce lors de la prise de mesure : 44%;
D1;PR;Non Brouté;Exclos;3;4,5;5;5,5;4,5;5;4,9;0;21/05/19 09:37;00:00:00;10,0493;16,9607;6,5169;241;210;31;44,2158;34,1665;27,6496;19,9;27;-2,49130871779059;0,0409704000368274;1;-0,587191488591861;23:54:13,23;30/12/99 20:26;20,4363888888889;4,75686292562415;;
;;;;;;;;;;;1;21/05/19 12:15;02:38:00;;;;;;;42,3986;32,3493;25,8324;20;29;;;0,934277530235519;;;;;;Hydratation pendant environ 16h;
;;;;;;;;;;;2;21/05/19 16:00;06:23:00;;;;;;;39,6746;29,6253;23,1084;19,9;27;;;0,835758925988079;;;;;;;
;;;;;;;;;;;3;22/05/19 09:01;23:24:00;;;;;;;27,9708;17,9215;11,4046;19,9;28;;;0,412468896475898;;;;;;;
;;;;;;;;;;;4;22/05/19 12:12;26:35:00;;;;;;;25,952;15,9027;9,3858;20;31;;;0,339455181991783;;;;;;;
;;;;;;;;;;;5;22/05/19 16:00;30:23:00;;;;;;;23,9508;13,9015;7,3846;20;28;;;0,267078004745096;;;;;;;
;;;;;;;;;;;6;23/05/19 09:07;47:30:00;;;;;;;19,0526;9,0033;2,4864;20;30;;;0,0899253515421562;;;;;;;
;;;;;;;;;;;7;23/05/19 12:09;50:32:00;;;;;;;18,6027;8,5534;2,0365;19,9;28;;;0,0736538684103929;;;;;;;
;;;;;;;;;;;8;23/05/19 16:48;55:11:00;;;;;;;18,0277;7,9784;1,4615;20;29;;;0,0528579075284995;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;9;24/05/19 08:47;71:10:00;;;;;;;16,8573;6,808;0,291099999999998;19,9;31;;;0,0105281812395115;;;;;;Humidité de la pièce lors de la prise de mesure : 43%;
;;;;;;;;;;;10;24/05/19 12:06;74:29:00;;;;;;;16,8562;6,8069;0,290000000000001;20,2;29;;;0,0104883976621724;;;;;;Humidité de la pièce lors de la prise de mesure : 39%;
;;;;;;;;;;;11;24/05/19 15:57;78:20:00;;;;;;;16,8288;6,7795;0,262600000000001;19,7;27;;;0,00949742491753952;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;12;25/05/19 09:07;95:30:00;;;;;;;16,7905;6,7412;0,224300000000001;19,9;25;;;0,00811223308836299;;;;;;Humidité de la pièce lors de la prise de mesure : 44%;
D1;PR;Non Brouté;Exclos;4;3,5;4,5;6;5;5,5;4,9;0;21/05/19 09:38;00:00:00;10,1502;21,4193;10,4445;235;194;41;56,1841;46,0339;35,5894;19,9;27;-1,65746274686802;0,0623222748815167;1;-0,486419261343631;23:52:21,57;31/12/99 00:40;24,67;3,92551103451577;;
;;;;;;;;;;;1;21/05/19 12:16;02:38:00;;;;;;;54,0577;43,9075;33,463;20;29;;;0,940251872748627;;;;;;Hydratation pendant environ 16h;
;;;;;;;;;;;2;21/05/19 16:01;06:23:00;;;;;;;51,1568;41,0066;30,5621;19,9;27;;;0,858741647794006;;;;;;;
;;;;;;;;;;;3;22/05/19 09:02;23:23:59;;;;;;;39,2637;29,1135;18,669;19,9;28;;;0,524566303449904;;;;;;;
;;;;;;;;;;;4;22/05/19 12:13;26:35:00;;;;;;;36,7978;26,6476;16,2031;20;31;;;0,455278818974189;;;;;;;
;;;;;;;;;;;5;22/05/19 16:00;30:22:00;;;;;;;34,0507;23,9005;13,456;20;28;;;0,378090105480845;;;;;;;
;;;;;;;;;;;6;23/05/19 09:08;47:30:00;;;;;;;25,9659;15,8157;5,3712;20;30;;;0,150921341747824;;;;;;;
;;;;;;;;;;;7;23/05/19 12:09;50:31:00;;;;;;;25,0894;14,9392;4,4947;19,9;28;;;0,126293222139176;;;;;;;
;;;;;;;;;;;8;23/05/19 16:49;55:11:00;;;;;;;23,9244;13,7742;3,3297;20;29;;;0,093558756258886;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;9;24/05/19 08:48;71:10:00;;;;;;;21,4814;11,3312;0,886700000000001;19,9;31;;;0,0249147217991874;;;;;;Humidité de la pièce lors de la prise de mesure : 43%;
;;;;;;;;;;;10;24/05/19 12:07;74:29:00;;;;;;;21,335;11,1848;0,740300000000002;20,2;29;;;0,0208011374173209;;;;;;Humidité de la pièce lors de la prise de mesure : 39%;
;;;;;;;;;;;11;24/05/19 15:57;78:19:00;;;;;;;21,1632;11,013;0,5685;19,7;27;;;0,0159738573845021;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;12;25/05/19 09:07;95:29:00;;;;;;;21,0029;10,8527;0,408200000000001;19,9;25;;;0,0114697072723901;;;;;;Humidité de la pièce lors de la prise de mesure : 44%;
E1;PO;Non Brouté;Exclos;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E1;PO;Non Brouté;Exclos;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E1;PO;Non Brouté;Exclos;3;4,5;3;3;2,5;3,5;3,3;0;21/05/19 09:39;00:00:00;10,0389;13,3534;3,0411;230;192;38;30,4996;20,4607;17,4196;19,9;27;-4,28380028448403;0,0415474663772975;1;-0,747862467860592;23:25:51,02;30/12/99 16:02;16,0458333333333;12,4954786097136;;
;;;;;;;;;;;1;21/05/19 12:18;02:38:59;;;;;;;28,6864;18,6475;15,6064;20;29;;;0,895910353854279;;;;;;Hydratation pendant environ 16h;
;;;;;;;;;;;2;21/05/19 16:02;06:23:00;;;;;;;26,2395;16,2006;13,1595;19,9;27;;;0,755442145629061;;;;;;;
;;;;;;;;;;;3;22/05/19 09:03;23:23:59;;;;;;;16,8732;6,8343;3,7932;19,9;28;;;0,217754713081816;;;;;;;
;;;;;;;;;;;4;22/05/19 12:14;26:35:00;;;;;;;15,4238;5,3849;2,3438;20;31;;;0,134549587820616;;;;;;;
;;;;;;;;;;;5;22/05/19 16:01;30:22:00;;;;;;;14,2782;4,2393;1,1982;20;28;;;0,0687845874761762;;;;;;;
;;;;;;;;;;;6;23/05/19 09:09;47:30:00;;;;;;;13,2075;3,1686;0,1275;20;30;;;0,00731934143149093;;;;;;;
;;;;;;;;;;;7;23/05/19 12:11;50:32:00;;;;;;;13,2061;3,1672;0,126099999999999;19,9;28;;;0,00723897219224317;;;;;;;
;;;;;;;;;;;8;23/05/19 16:50;55:11:00;;;;;;;13,2074;3,1685;0,1274;20;29;;;0,00731360077154468;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;9;24/05/19 08:49;71:10:00;;;;;;;13,2038;3,1649;0,123799999999999;19,9;31;;;0,00710693701347902;;;;;;Humidité de la pièce lors de la prise de mesure : 43%;
;;;;;;;;;;;10;24/05/19 12:08;74:29:00;;;;;;;13,2113;3,1724;0,1313;20,2;29;;;0,0075374865094491;;;;;;Humidité de la pièce lors de la prise de mesure : 39%;
;;;;;;;;;;;11;25/05/19 09:08;95:29:00;;;;;;;13,202;3,1631;0,122;19,9;25;;;0,00700360513444625;;;;;;Humidité de la pièce lors de la prise de mesure : 44%;
E1;PO;Non Brouté;Exclos;4;5;6;5,5;5,5;6;5,6;0;21/05/19 09:40;00:00:00;10,1643;15,8544;5,3984;241;200;41;45,3515;35,1872;29,7888;19,9;27;-3,68275356568246;0,0359736218138708;1;-0,66739770816482;24:01:05,65;30/12/99 17:58;17,9802777777778;7,59484291641968;;
;;;;;;;;;;;1;21/05/19 12:19;02:38:59;;;;;;;43,3825;33,2182;27,8198;20;29;;;0,933901332044258;;;;;;Hydratation pendant environ 16h;
;;;;;;;;;;;2;21/05/19 16:02;06:21:59;;;;;;;40,2153;30,051;24,6526;19,9;27;;;0,827579492963798;;;;;;;
;;;;;;;;;;;3;22/05/19 09:03;23:22:59;;;;;;;25,0709;14,9066;9,5082;19,9;28;;;0,319187077022237;;;;;;;
;;;;;;;;;;;4;22/05/19 12:14;26:34:00;;;;;;;23,0507;12,8864;7,488;20;31;;;0,251369642281663;;;;;;;
;;;;;;;;;;;5;22/05/19 16:02;30:22:00;;;;;;;21,1725;11,0082;5,6098;20;28;;;0,188319099795896;;;;;;;
;;;;;;;;;;;6;23/05/19 09:10;47:30:00;;;;;;;16,6995;6,5352;1,1368;20;30;;;0,0381619937694704;;;;;;;
;;;;;;;;;;;7;23/05/19 12:12;50:32:00;;;;;;;16,3025;6,1382;0,739799999999998;19,9;28;;;0,02483483725427;;;;;;;
;;;;;;;;;;;8;23/05/19 16:50;55:10:00;;;;;;;15,8967;5,7324;0,333999999999999;20;29;;;0,0112122676979267;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;9;24/05/19 08:50;71:10:00;;;;;;;15,7514;5,5871;0,1887;19,9;31;;;0,00633459555269094;;;;;;Humidité de la pièce lors de la prise de mesure : 43%;
;;;;;;;;;;;10;24/05/19 12:08;74:28:00;;;;;;;15,7696;5,6053;0,2069;20,2;29;;;0,00694556343323665;;;;;;Humidité de la pièce lors de la prise de mesure : 39%;
;;;;;;;;;;;11;24/05/19 15:58;78:18:00;;;;;;;15,7565;5,5922;0,1938;19,7;27;;;0,00650580083789882;;;;;;Humidité de la pièce lors de la prise de mesure : 37%;
;;;;;;;;;;;12;25/05/19 09:09;95:29:00;;;;;;;15,7501;5,5858;0,187399999999999;19,9;25;;;0,0062909549897948;;;;;;Humidité de la pièce lors de la prise de mesure : 44%;
E1;PO;Brouté;Témoin;1;3,5;3,5;3;4;3,5;3,5;0;05/11/19 09:39;00:00:00;1,3241;4,5547;3,2306;150;116;34;29,12;27,7959;24,5653;18,4;37;-6,66479164508125;0,0670339874945829;1;-0,876491469210614;21:45:01,12;30/12/99 13:41;13,6908333333333;10,5243607998514;;
;;;;;;;;;;;1;05/11/19 12:12;02:32:59;;;;;;;24,9913;23,6672;20,4366;20;30;;;0,831929591741196;;;;;;;
;;;;;;;;;;;2;05/11/19 18:20;08:41:00;;;;;;;14,7205;13,3964;10,1658;20,9;29;;;0,413827634915918;;;;;;;
;;;;;;;;;;;3;06/11/19 09:08;23:29:00;;;;;;;7,2919;5,9678;2,7372;19,9;26;;;0,111425466002858;;;;;;;
;;;;;;;;;;;4;06/11/19 11:39;26:00:00;;;;;;;6,3052;4,9811;1,7505;20,1;26;;;0,0712590524031866;;;;;;;
;;;;;;;;;;;5;06/11/19 15:55;30:16:00;;;;;;;5,5292;4,2051;0,974499999999999;20;25;;;0,0396697781016311;;;;;;;
;;;;;;;;;;;6;07/11/19 09:16;47:37:00;;;;;;;4,7859;3,4618;0,231199999999999;20;31;;;0,0094116497661335;;;;;;;
;;;;;;;;;;;7;07/11/19 11:56;50:17:00;;;;;;;4,7835;3,4594;0,2288;19,9;32;;;0,00931395097963386;;;;;;;
;;;;;;;;;;;8;07/11/19 16:03;54:24:00;;;;;;;4,776;3,4519;0,221299999999999;19,8;35;;;0,00900864227182242;;;;;;;
;;;;;;;;;;;9;08/11/19 09:35;71:56:00;;;;;;;4,757;3,4329;0,202299999999999;20,1;26;;;0,00823519354536681;;;;;;;
;;;;;;;;;;;10;08/11/19 14:33;76:54:00;;;;;;;4,7539;3,4298;0,199199999999999;20,1;25;;;0,00810899927947142;;;;;;;
E1;PO;Brouté;Témoin;2;4,5;5;5,5;5,5;5;5,1;0;05/11/19 09:40;00:00:00;1,0185;6,1395;5,121;150;110;40;34,07766;33,05916;27,93816;18,4;37;-4,31961755171024;0,09170083967975;1;-0,791775889403888;23:04:15,46;30/12/99 15:09;15,1558333333333;7,81097441905878;;
;;;;;;;;;;;1;05/11/19 12:12;02:31:59;;;;;;;30,4912;29,4727;24,3517;20;30;;;0,871628625507192;;;;;;;
;;;;;;;;;;;2;05/11/19 18:21;08:40:59;;;;;;;23,5174;22,4989;17,3779;20,9;29;;;0,622013045955782;;;;;;;
;;;;;;;;;;;3;06/11/19 09:09;23:28:59;;;;;;;11,9155;10,897;5,776;19,9;26;;;0,206742319465563;;;;;;;
;;;;;;;;;;;4;06/11/19 11:40;26:00:00;;;;;;;10,7236;9,7051;4,5841;20,1;26;;;0,164080240073076;;;;;;;
;;;;;;;;;;;5;06/11/19 15:56;30:16:00;;;;;;;9,5034;8,4849;3,3639;20;25;;;0,120405209219218;;;;;;;
;;;;;;;;;;;6;07/11/19 09:16;47:36:00;;;;;;;6,9572;5,9387;0,8177;20;31;;;0,0292682123661687;;;;;;;
;;;;;;;;;;;7;07/11/19 11:57;50:17:00;;;;;;;6,6828;5,6643;0,5433;19,9;32;;;0,0194465204580402;;;;;;;
;;;;;;;;;;;8;07/11/19 16:04;54:24:00;;;;;;;6,5134;5,4949;0,373899999999999;19,8;35;;;0,0133831290249608;;;;;;;
;;;;;;;;;;;9;08/11/19 09:35;71:55:00;;;;;;;6,4484;5,4299;0,3089;20,1;26;;;0,0110565620642161;;;;;;;
;;;;;;;;;;;10;08/11/19 14:34;76:54:00;;;;;;;6,4437;5,4252;0,3042;20,1;25;;;0,0108883333762853;;;;;;;
E1;PO;Brouté;Témoin;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E1;PO;Brouté;Témoin;4;4;4;4;4;4;4;0;05/11/19 09:41;00:00:00;1,3505;4,9512;3,6007;150;120;30;22,037;20,6865;17,0858;18,4;37;-9,06676432338995;0,0638625822756686;1;-1,91075034819734;23:47:27,76;30/12/99 06:16;6,28027777777778;8,33171327797373;;
;;;;;;;;;;;1;05/11/19 12:13;02:32:00;;;;;;;18,232;16,8815;13,2808;20;30;;;0,77730044832551;;;;;;;
;;;;;;;;;;;2;05/11/19 18:21;08:39:59;;;;;;;10,1606;8,8101;5,2094;20,9;29;;;0,304896463730115;;;;;;;
;;;;;;;;;;;3;06/11/19 09:10;23:29:00;;;;;;;5,3347;3,9842;0,3835;19,9;26;;;0,0224455395708717;;;;;;;
;;;;;;;;;;;4;06/11/19 11:41;26:00:00;;;;;;;5,2096;3,8591;0,2584;20,1;26;;;0,0151236699481441;;;;;;;
;;;;;;;;;;;5;06/11/19 15:56;30:15:00;;;;;;;5,1697;3,8192;0,2185;20;25;;;0,0127883973826218;;;;;;;
;;;;;;;;;;;6;07/11/19 09:17;47:36:00;;;;;;;5,1539;3,8034;0,2027;20;31;;;0,0118636528579288;;;;;;;
;;;;;;;;;;;7;07/11/19 11:57;50:16:00;;;;;;;5,1544;3,8039;0,2032;19,9;32;;;0,0118929169251659;;;;;;;
;;;;;;;;;;;8;07/11/19 16:04;54:23:00;;;;;;;5,1508;3,8003;0,1996;19,8;35;;;0,0116822156410587;;;;;;;
;;;;;;;;;;;9;08/11/19 09:36;71:55:00;;;;;;;5,1387;3,7882;0,1875;20,1;26;;;0,0109740252139203;;;;;;;
;;;;;;;;;;;10;08/11/19 14:34;76:53:00;;;;;;;5,1374;3,7869;0,1862;20,1;25;;;0,0108979386391038;;;;;;;
F1;PO;Non Brouté;Exclos;1;4;3;4;4,5;3;3,7;0;03/09/19 09:10;00:00:00;1,3453;4,9931;3,6478;210;178;32;29,1685;27,8232;24,1754;20,2;30;-2,71964841908136;0,141144434088126;1;-0,410364813120981;23:40:39,42;31/12/99 05:14;29,2422222222222;8,77241076813422;;
;;;;;;;;;;;1;03/09/19 12:27;03:17:00;;;;;;;27,6773;26,332;22,6842;20,4;29;;;0,9383174632064;;;;;;;
;;;;;;;;;;;2;03/09/19 17:03;07:53:00;;;;;;;25,5701;24,2248;20,577;20,1;27;;;0,851154479346774;;;;;;;
;;;;;;;;;;;3;04/09/19 08:50;23:39:59;;;;;;;18,6808;17,3355;13,6877;19,9;25;;;0,566182979392275;;;;;;;
;;;;;;;;;;;4;04/09/19 11:31;26:21:00;;;;;;;17,6161;16,2708;12,623;19,9;28;;;0,522142343042928;;;;;;;
;;;;;;;;;;;5;04/09/19 15:47;30:37:00;;;;;;;15,759;14,4137;10,7659;20,1;29;;;0,445324586149557;;;;;;;
;;;;;;;;;;;6;05/09/19 08:28;47:18:00;;;;;;;9,9356;8,5903;4,9425;19,8;28;;;0,204443359778949;;;;;;;
;;;;;;;;;;;7;05/09/19 11:46;50:36:00;;;;;;;9,0937;7,7484;4,1006;20;29;;;0,169618703309976;;;;;;;
;;;;;;;;;;;8;05/09/19 15:55;54:45:00;;;;;;;8,18;6,8347;3,1869;20;26;;;0,131824085640775;;;;;;;
;;;;;;;;;;;9;06/09/19 09:00;71:50:00;;;;;;;5,7313;4,386;0,7382;20;27;;;0,0305351721171108;;;;;;;
;;;;;;;;;;;10;06/09/19 12:08;74:58:00;;;;;;;5,5022;4,1569;0,5091;20;26;;;0,0210585967553794;;;;;;;
;;;;;;;;;;;11;06/09/19 16:20;79:10:00;;;;;;;5,2904;3,9451;0,2973;20;27;;;0,0122976248583271;;;;;;;
F1;PO;Non Brouté;Exclos;2;4;3;4;4,5;4;3,9;0;03/09/19 09:11;00:00:00;1,3465;4,3008;2,9543;210;180;30;29,9576;28,6111;25,6568;20,2;30;-5,12777681997181;0,10357783569712;1;-0,590447408065024;23:48:19,92;30/12/99 20:19;20,3236111111111;10,1546897742274;;
;;;;;;;;;;;1;03/09/19 12:28;03:16:59;;;;;;;27,6099;26,2634;23,3091;20,4;29;;;0,908495993264943;;;;;;;
;;;;;;;;;;;2;03/09/19 17:03;07:51:59;;;;;;;24,6405;23,294;20,3397;20,1;27;;;0,792760593682766;;;;;;;
;;;;;;;;;;;3;04/09/19 08:50;23:38:59;;;;;;;14,6388;13,2923;10,338;19,9;25;;;0,402934114932493;;;;;;;
;;;;;;;;;;;4;04/09/19 11:31;26:20:00;;;;;;;13,133;11,7865;8,8322;19,9;28;;;0,344244021078233;;;;;;;
;;;;;;;;;;;5;04/09/19 15:49;30:38:00;;;;;;;10,5946;9,2481;6,2938;20,1;29;;;0,245307286957064;;;;;;;
;;;;;;;;;;;6;05/09/19 08:28;47:17:00;;;;;;;5,383;4,0365;1,0822;19,8;28;;;0,0421798509556921;;;;;;;
;;;;;;;;;;;7;05/09/19 11:47;50:36:00;;;;;;;4,98;3,6335;0,679200000000001;20;29;;;0,02647251410932;;;;;;;
;;;;;;;;;;;8;05/09/19 15:55;54:44:00;;;;;;;4,6502;3,3037;0,3494;20;26;;;0,0136182220697827;;;;;;;
;;;;;;;;;;;9;06/09/19 09:00;71:49:00;;;;;;;4,4717;3,1252;0,170900000000001;20;27;;;0,00666100215147643;;;;;;;
;;;;;;;;;;;10;06/09/19 12:09;74:58:00;;;;;;;4,4663;3,1198;0,165500000000001;20;26;;;0,00645053163293944;;;;;;;
;;;;;;;;;;;11;06/09/19 16:20;79:09:00;;;;;;;4,4658;3,1193;0,165;20;27;;;0,00643104362196377;;;;;;;
F1;PO;Non Brouté;Exclos;3;4;4;4,5;4,5;4,5;4,3;0;03/09/19 09:11;00:00:00;1,3469;5,3347;3,9878;210;178;32;35,7966;34,4497;30,4619;20,2;30;-3,523190865338;0,0503034254476153;1;-0,461224694874413;23:49:30,88;31/12/99 02:01;26,0177777777778;8,02447464767541;;
;;;;;;;;;;;1;03/09/19 12:28;03:16:59;;;;;;;33,524;32,1771;28,1893;20,4;29;;;0,925395329903913;;;;;;;
;;;;;;;;;;;2;03/09/19 17:03;07:51:59;;;;;;;30,838;29,4911;25,5033;20,1;27;;;0,837219608757169;;;;;;;
;;;;;;;;;;;3;04/09/19 08:50;23:38:59;;;;;;;21,6471;20,3002;16,3124;19,9;25;;;0,535501725105788;;;;;;;
;;;;;;;;;;;4;04/09/19 11:32;26:21:00;;;;;;;20,2192;18,8723;14,8845;19,9;28;;;0,488626776399371;;;;;;;
;;;;;;;;;;;5;04/09/19 15:49;30:38:00;;;;;;;17,6932;16,3463;12,3585;20,1;29;;;0,405703518165315;;;;;;;
;;;;;;;;;;;6;05/09/19 08:29;47:18:00;;;;;;;9,3682;8,0213;4,0335;19,8;28;;;0,132411307239535;;;;;;;
;;;;;;;;;;;7;05/09/19 11:47;50:36:00;;;;;;;8,4608;7,1139;3,1261;20;29;;;0,102623276945955;;;;;;;
;;;;;;;;;;;8;05/09/19 15:55;54:44:00;;;;;;;7,5697;6,2228;2,235;20;26;;;0,0733703413116057;;;;;;;
;;;;;;;;;;;9;06/09/19 09:00;71:49:00;;;;;;;5,5914;4,2445;0,2567;20;27;;;0,00842692018554327;;;;;;;
;;;;;;;;;;;10;06/09/19 12:09;74:58:00;;;;;;;5,5163;4,1694;0,1816;20;26;;;0,0059615454059005;;;;;;;
;;;;;;;;;;;11;06/09/19 16:21;79:10:00;;;;;;;5,4982;4,1513;0,1635;20;27;;;0,00536736053890269;;;;;;;
F1;PO;Non Brouté;Exclos;4;3,5;3;3;3;4;3,3;0;03/09/19 09:12;00:00:00;1,3458;4,2601;2,9143;210;178;32;28,2078;26,862;23,9477;20,2;30;-3,98447860256961;0,0404671218931932;1;-0,4848885693185;23:48:13,51;31/12/99 00:44;24,7480555555556;10,9803383316748;;
;;;;;;;;;;;1;03/09/19 12:29;03:17:00;;;;;;;26,3562;25,0104;22,0961;20,4;29;;;0,922681510124146;;;;;;;
;;;;;;;;;;;2;03/09/19 17:04;07:51:59;;;;;;;24,0397;22,6939;19,7796;20,1;27;;;0,825949882452177;;;;;;;
;;;;;;;;;;;3;04/09/19 08:51;23:39:00;;;;;;;16,4813;15,1355;12,2212;19,9;25;;;0,510328758085328;;;;;;;
;;;;;;;;;;;4;04/09/19 11:32;26:20:00;;;;;;;15,3258;13,98;11,0657;19,9;28;;;0,462077777824175;;;;;;;
;;;;;;;;;;;5;04/09/19 15:49;30:37:00;;;;;;;13,2695;11,9237;9,0094;20,1;29;;;0,376211494214476;;;;;;;
;;;;;;;;;;;6;05/09/19 08:29;47:17:00;;;;;;;7,1701;5,8243;2,91;19,8;28;;;0,121514801003854;;;;;;;
;;;;;;;;;;;7;05/09/19 11:47;50:35:00;;;;;;;6,4654;5,1196;2,2053;20;29;;;0,0920881754824054;;;;;;;
;;;;;;;;;;;8;05/09/19 15:56;54:44:00;;;;;;;5,7336;4,3878;1,4735;20;26;;;0,0615299172780685;;;;;;;
;;;;;;;;;;;9;06/09/19 09:01;71:49:00;;;;;;;4,3835;3,0377;0,123399999999999;20;27;;;0,00515289568518059;;;;;;;
;;;;;;;;;;;10;06/09/19 12:09;74:57:00;;;;;;;4,3757;3,0299;0,1156;20;26;;;0,00482718590929399;;;;;;;
;;;;;;;;;;;11;06/09/19 16:21;79:09:00;;;;;;;4,3749;3,0291;0,1148;20;27;;;0,00479377977843383;;;;;;;
