"Titre de tracé : 20177023"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20177023, SEN S/N: 20177023)","Coupleur détaché (LGR S/N: 20177023)","Pile défectueuse (LGR S/N: 20177023)","Coupleur attaché (LGR S/N: 20177023)","Hôte connecté (LGR S/N: 20177023)","Fin de fichier (LGR S/N: 20177023)"
506,08/03/18 10:57:23 PM,3.998,,,,,
507,08/03/18 11:57:23 PM,3.788,,,,,
508,08/04/18 12:57:23 AM,3.578,,,,,
509,08/04/18 01:57:23 AM,3.261,,,,,
510,08/04/18 02:57:23 AM,3.049,,,,,
511,08/04/18 03:57:23 AM,2.943,,,,,
512,08/04/18 04:57:23 AM,2.837,,,,,
513,08/04/18 05:57:23 AM,2.837,,,,,
514,08/04/18 06:57:23 AM,2.943,,,,,
515,08/04/18 07:57:23 AM,3.049,,,,,
516,08/04/18 08:57:23 AM,3.261,,,,,
517,08/04/18 09:57:23 AM,3.472,,,,,
518,08/04/18 10:57:23 AM,3.472,,,,,
519,08/04/18 11:57:23 AM,3.683,,,,,
520,08/04/18 12:57:23 PM,3.893,,,,,
521,08/04/18 01:57:23 PM,4.102,,,,,
522,08/04/18 02:57:23 PM,4.311,,,,,
523,08/04/18 03:57:23 PM,4.519,,,,,
524,08/04/18 04:57:23 PM,4.519,,,,,
525,08/04/18 05:57:23 PM,4.415,,,,,
526,08/04/18 06:57:23 PM,4.311,,,,,
527,08/04/18 07:57:23 PM,4.207,,,,,
528,08/04/18 08:57:23 PM,3.998,,,,,
529,08/04/18 09:57:23 PM,3.788,,,,,
530,08/04/18 10:57:23 PM,3.578,,,,,
531,08/04/18 11:57:23 PM,3.367,,,,,
532,08/05/18 12:57:23 AM,3.261,,,,,
533,08/05/18 01:57:23 AM,3.155,,,,,
534,08/05/18 02:57:23 AM,3.049,,,,,
535,08/05/18 03:57:23 AM,2.943,,,,,
536,08/05/18 04:57:23 AM,2.837,,,,,
537,08/05/18 05:57:23 AM,2.624,,,,,
538,08/05/18 06:57:23 AM,2.730,,,,,
539,08/05/18 07:57:23 AM,2.943,,,,,
540,08/05/18 08:57:23 AM,3.367,,,,,
541,08/05/18 09:57:23 AM,3.893,,,,,
542,08/05/18 10:57:23 AM,4.207,,,,,
543,08/05/18 11:57:23 AM,4.207,,,,,
544,08/05/18 12:57:23 PM,4.207,,,,,
545,08/05/18 01:57:23 PM,4.415,,,,,
546,08/05/18 02:57:23 PM,4.415,,,,,
547,08/05/18 03:57:23 PM,4.311,,,,,
548,08/05/18 04:57:23 PM,4.311,,,,,
549,08/05/18 05:57:23 PM,4.831,,,,,
550,08/05/18 06:57:23 PM,4.934,,,,,
551,08/05/18 07:57:23 PM,4.727,,,,,
552,08/05/18 08:57:23 PM,4.311,,,,,
553,08/05/18 09:57:23 PM,3.893,,,,,
554,08/05/18 10:57:23 PM,3.683,,,,,
555,08/05/18 11:57:23 PM,3.472,,,,,
556,08/06/18 12:57:23 AM,3.261,,,,,
557,08/06/18 01:57:23 AM,3.049,,,,,
558,08/06/18 02:57:23 AM,2.837,,,,,
559,08/06/18 03:57:23 AM,2.730,,,,,
560,08/06/18 04:57:23 AM,2.624,,,,,
561,08/06/18 05:57:23 AM,2.624,,,,,
562,08/06/18 06:57:23 AM,2.517,,,,,
563,08/06/18 07:57:23 AM,2.624,,,,,
564,08/06/18 08:57:23 AM,2.837,,,,,
565,08/06/18 09:57:23 AM,3.261,,,,,
566,08/06/18 10:57:23 AM,3.683,,,,,
567,08/06/18 11:57:23 AM,3.998,,,,,
568,08/06/18 12:57:23 PM,4.311,,,,,
569,08/06/18 01:57:23 PM,4.623,,,,,
570,08/06/18 02:57:23 PM,4.934,,,,,
571,08/06/18 03:57:23 PM,4.934,,,,,
572,08/06/18 04:57:23 PM,4.934,,,,,
573,08/06/18 05:57:23 PM,4.934,,,,,
574,08/06/18 06:57:23 PM,4.727,,,,,
575,08/06/18 07:57:23 PM,4.415,,,,,
576,08/06/18 08:57:23 PM,4.102,,,,,
577,08/06/18 09:57:23 PM,3.893,,,,,
578,08/06/18 10:57:23 PM,3.788,,,,,
579,08/06/18 11:57:23 PM,3.788,,,,,
580,08/07/18 12:57:23 AM,3.683,,,,,
581,08/07/18 01:57:23 AM,3.683,,,,,
582,08/07/18 02:57:23 AM,3.788,,,,,
583,08/07/18 03:57:23 AM,3.788,,,,,
584,08/07/18 04:57:23 AM,3.788,,,,,
585,08/07/18 05:57:23 AM,3.683,,,,,
586,08/07/18 06:57:23 AM,3.683,,,,,
587,08/07/18 07:57:23 AM,3.788,,,,,
588,08/07/18 08:57:23 AM,3.893,,,,,
589,08/07/18 09:57:23 AM,3.893,,,,,
590,08/07/18 10:57:23 AM,4.102,,,,,
591,08/07/18 11:57:23 AM,4.207,,,,,
592,08/07/18 12:57:23 PM,4.415,,,,,
593,08/07/18 01:57:23 PM,4.727,,,,,
594,08/07/18 02:57:23 PM,5.347,,,,,
595,08/07/18 03:57:23 PM,5.655,,,,,
596,08/07/18 04:57:23 PM,6.268,,,,,
597,08/07/18 05:57:23 PM,6.775,,,,,
598,08/07/18 06:57:23 PM,7.079,,,,,
599,08/07/18 07:57:23 PM,6.370,,,,,
600,08/07/18 08:57:23 PM,5.757,,,,,
601,08/07/18 09:57:23 PM,5.141,,,,,
602,08/07/18 10:57:23 PM,4.727,,,,,
603,08/07/18 11:57:23 PM,4.311,,,,,
604,08/08/18 12:57:23 AM,3.893,,,,,
605,08/08/18 01:57:23 AM,3.578,,,,,
606,08/08/18 02:57:23 AM,3.367,,,,,
607,08/08/18 03:57:23 AM,3.155,,,,,
608,08/08/18 04:57:23 AM,3.049,,,,,
609,08/08/18 05:57:23 AM,3.155,,,,,
610,08/08/18 06:57:23 AM,3.261,,,,,
611,08/08/18 07:57:23 AM,3.472,,,,,
612,08/08/18 08:57:23 AM,3.893,,,,,
613,08/08/18 09:57:23 AM,4.207,,,,,
614,08/08/18 10:57:23 AM,4.311,,,,,
615,08/08/18 11:57:23 AM,4.415,,,,,
616,08/08/18 12:57:23 PM,4.727,,,,,
617,08/08/18 01:57:23 PM,4.934,,,,,
618,08/08/18 02:57:23 PM,5.347,,,,,
619,08/08/18 03:57:23 PM,5.860,,,,,
620,08/08/18 04:57:23 PM,6.064,,,,,
621,08/08/18 05:57:23 PM,5.962,,,,,
622,08/08/18 06:57:23 PM,5.552,,,,,
623,08/08/18 07:57:23 PM,5.347,,,,,
624,08/08/18 08:57:23 PM,5.141,,,,,
625,08/08/18 09:57:23 PM,4.727,,,,,
626,08/08/18 10:57:23 PM,4.311,,,,,
627,08/08/18 11:57:23 PM,3.998,,,,,
628,08/09/18 12:57:23 AM,3.683,,,,,
629,08/09/18 01:57:23 AM,3.472,,,,,
630,08/09/18 02:57:23 AM,3.261,,,,,
631,08/09/18 03:57:23 AM,3.049,,,,,
632,08/09/18 04:57:23 AM,2.943,,,,,
633,08/09/18 05:57:23 AM,2.837,,,,,
634,08/09/18 06:57:23 AM,2.943,,,,,
635,08/09/18 07:57:23 AM,3.049,,,,,
636,08/09/18 08:57:23 AM,3.261,,,,,
637,08/09/18 09:57:23 AM,3.683,,,,,
638,08/09/18 10:57:23 AM,4.207,,,,,
639,08/09/18 11:57:23 AM,4.623,,,,,
640,08/09/18 12:57:23 PM,5.037,,,,,
641,08/09/18 01:57:23 PM,5.552,,,,,
642,08/09/18 02:57:23 PM,6.166,,,,,
643,08/09/18 03:57:23 PM,6.471,,,,,
644,08/09/18 04:57:23 PM,6.674,,,,,
645,08/09/18 05:57:23 PM,6.674,,,,,
646,08/09/18 06:57:23 PM,6.370,,,,,
647,08/09/18 07:57:23 PM,6.064,,,,,
648,08/09/18 08:57:23 PM,5.655,,,,,
649,08/09/18 09:57:23 PM,5.244,,,,,
650,08/09/18 10:57:23 PM,4.831,,,,,
651,08/09/18 11:57:23 PM,4.415,,,,,
652,08/10/18 12:57:23 AM,3.998,,,,,
653,08/10/18 01:57:23 AM,3.683,,,,,
654,08/10/18 02:57:23 AM,3.367,,,,,
655,08/10/18 03:57:23 AM,3.261,,,,,
656,08/10/18 04:57:23 AM,3.155,,,,,
657,08/10/18 05:57:23 AM,3.049,,,,,
658,08/10/18 06:57:23 AM,3.049,,,,,
659,08/10/18 07:57:23 AM,3.261,,,,,
660,08/10/18 08:57:23 AM,3.472,,,,,
661,08/10/18 09:57:23 AM,3.788,,,,,
662,08/10/18 10:57:23 AM,4.207,,,,,
663,08/10/18 11:57:23 AM,4.623,,,,,
664,08/10/18 12:57:23 PM,5.141,,,,,
665,08/10/18 01:57:23 PM,5.552,,,,,
666,08/10/18 02:57:23 PM,6.166,,,,,
667,08/10/18 03:57:23 PM,6.166,,,,,
668,08/10/18 04:57:23 PM,6.268,,,,,
669,08/10/18 05:57:23 PM,6.370,,,,,
670,08/10/18 06:57:23 PM,6.166,,,,,
671,08/10/18 07:57:23 PM,5.757,,,,,
672,08/10/18 08:57:23 PM,5.347,,,,,
673,08/10/18 09:57:23 PM,4.934,,,,,
674,08/10/18 10:57:23 PM,4.623,,,,,
675,08/10/18 11:57:23 PM,4.207,,,,,
676,08/11/18 12:57:23 AM,3.893,,,,,
677,08/11/18 01:57:23 AM,3.683,,,,,
678,08/11/18 02:57:23 AM,3.472,,,,,
679,08/11/18 03:57:23 AM,3.261,,,,,
680,08/11/18 04:57:23 AM,3.049,,,,,
681,08/11/18 05:57:23 AM,2.943,,,,,
682,08/11/18 06:57:23 AM,2.837,,,,,
683,08/11/18 07:57:23 AM,3.049,,,,,
684,08/11/18 08:57:23 AM,3.155,,,,,
685,08/11/18 09:57:23 AM,3.367,,,,,
686,08/11/18 10:57:23 AM,3.683,,,,,
687,08/11/18 11:57:23 AM,4.102,,,,,
688,08/11/18 12:57:23 PM,4.519,,,,,
689,08/11/18 01:57:23 PM,5.347,,,,,
690,08/11/18 02:57:23 PM,6.166,,,,,
691,08/11/18 03:57:23 PM,6.877,,,,,
692,08/11/18 04:57:23 PM,7.381,,,,,
693,08/11/18 05:57:23 PM,7.582,,,,,
694,08/11/18 06:57:23 PM,7.381,,,,,
695,08/11/18 07:57:23 PM,6.674,,,,,
696,08/11/18 08:57:23 PM,5.962,,,,,
697,08/11/18 09:57:23 PM,5.347,,,,,
698,08/11/18 10:57:23 PM,4.727,,,,,
699,08/11/18 11:57:23 PM,4.102,,,,,
700,08/12/18 12:57:23 AM,3.578,,,,,
701,08/12/18 01:57:23 AM,3.261,,,,,
702,08/12/18 02:57:23 AM,3.049,,,,,
703,08/12/18 03:57:23 AM,2.837,,,,,
704,08/12/18 04:57:23 AM,2.624,,,,,
705,08/12/18 05:57:23 AM,2.517,,,,,
706,08/12/18 06:57:23 AM,2.517,,,,,
707,08/12/18 07:57:23 AM,2.730,,,,,
708,08/12/18 08:57:23 AM,2.943,,,,,
709,08/12/18 09:57:23 AM,3.261,,,,,
710,08/12/18 10:57:23 AM,3.683,,,,,
711,08/12/18 11:57:23 AM,4.207,,,,,
712,08/12/18 12:57:23 PM,4.623,,,,,
713,08/12/18 01:57:23 PM,4.831,,,,,
714,08/12/18 02:57:23 PM,5.141,,,,,
715,08/12/18 03:57:23 PM,5.244,,,,,
716,08/12/18 04:57:23 PM,5.347,,,,,
717,08/12/18 05:57:23 PM,5.450,,,,,
718,08/12/18 06:57:23 PM,5.552,,,,,
719,08/12/18 07:57:23 PM,5.450,,,,,
720,08/12/18 08:57:23 PM,5.141,,,,,
721,08/12/18 09:57:23 PM,4.727,,,,,
722,08/12/18 10:57:23 PM,4.415,,,,,
723,08/12/18 11:57:23 PM,4.102,,,,,
724,08/13/18 12:57:23 AM,3.893,,,,,
725,08/13/18 01:57:23 AM,3.578,,,,,
726,08/13/18 02:57:23 AM,3.367,,,,,
727,08/13/18 03:57:23 AM,3.155,,,,,
728,08/13/18 04:57:23 AM,3.049,,,,,
729,08/13/18 05:57:23 AM,2.943,,,,,
730,08/13/18 06:57:23 AM,2.837,,,,,
731,08/13/18 07:57:23 AM,2.943,,,,,
732,08/13/18 08:57:23 AM,3.049,,,,,
733,08/13/18 09:57:23 AM,3.367,,,,,
734,08/13/18 10:57:23 AM,3.683,,,,,
735,08/13/18 11:57:23 AM,3.893,,,,,
736,08/13/18 12:57:23 PM,3.998,,,,,
737,08/13/18 01:57:23 PM,4.207,,,,,
738,08/13/18 02:57:23 PM,4.519,,,,,
739,08/13/18 03:57:23 PM,4.623,,,,,
740,08/13/18 04:57:23 PM,4.623,,,,,
741,08/13/18 05:57:23 PM,4.519,,,,,
742,08/13/18 06:57:23 PM,4.519,,,,,
743,08/13/18 07:57:23 PM,4.415,,,,,
744,08/13/18 08:57:23 PM,4.207,,,,,
745,08/13/18 09:57:23 PM,4.102,,,,,
746,08/13/18 10:57:23 PM,3.788,,,,,
747,08/13/18 11:57:23 PM,3.578,,,,,
748,08/14/18 12:57:23 AM,3.367,,,,,
749,08/14/18 01:57:23 AM,3.155,,,,,
750,08/14/18 02:57:23 AM,2.943,,,,,
751,08/14/18 03:57:23 AM,2.730,,,,,
752,08/14/18 04:57:23 AM,2.624,,,,,
753,08/14/18 05:57:23 AM,2.517,,,,,
754,08/14/18 06:57:23 AM,2.517,,,,,
755,08/14/18 07:57:23 AM,2.624,,,,,
756,08/14/18 08:57:23 AM,2.730,,,,,
757,08/14/18 09:57:23 AM,3.049,,,,,
758,08/14/18 10:57:23 AM,3.472,,,,,
759,08/14/18 11:57:23 AM,3.893,,,,,
760,08/14/18 12:57:23 PM,4.311,,,,,
761,08/14/18 01:57:23 PM,4.415,,,,,
762,08/14/18 02:57:23 PM,4.623,,,,,
763,08/14/18 03:57:23 PM,4.727,,,,,
764,08/14/18 04:57:23 PM,4.727,,,,,
765,08/14/18 05:57:23 PM,4.727,,,,,
766,08/14/18 06:57:23 PM,4.727,,,,,
767,08/14/18 07:57:23 PM,4.519,,,,,
768,08/14/18 08:57:23 PM,4.207,,,,,
769,08/14/18 09:57:23 PM,3.998,,,,,
770,08/14/18 10:57:23 PM,3.683,,,,,
771,08/14/18 11:57:23 PM,3.367,,,,,
772,08/15/18 12:57:23 AM,3.049,,,,,
773,08/15/18 01:57:23 AM,2.837,,,,,
774,08/15/18 02:57:23 AM,2.517,,,,,
775,08/15/18 03:57:23 AM,2.303,,,,,
776,08/15/18 04:57:23 AM,1.980,,,,,
777,08/15/18 05:57:23 AM,1.872,,,,,
778,08/15/18 06:57:23 AM,1.764,,,,,
779,08/15/18 07:57:23 AM,1.980,,,,,
780,08/15/18 08:57:23 AM,2.303,,,,,
781,08/15/18 09:57:23 AM,2.943,,,,,
782,08/15/18 10:57:23 AM,3.367,,,,,
783,08/15/18 11:57:23 AM,3.893,,,,,
784,08/15/18 12:57:23 PM,4.415,,,,,
785,08/15/18 01:57:23 PM,5.552,,,,,
786,08/15/18 02:57:23 PM,6.268,,,,,
787,08/15/18 03:57:23 PM,6.573,,,,,
788,08/15/18 04:57:23 PM,6.471,,,,,
789,08/15/18 05:57:23 PM,6.370,,,,,
790,08/15/18 06:57:23 PM,6.471,,,,,
791,08/15/18 07:57:23 PM,6.471,,,,,
792,08/15/18 08:57:23 PM,6.064,,,,,
793,08/15/18 09:57:23 PM,5.655,,,,,
794,08/15/18 10:57:23 PM,5.244,,,,,
795,08/15/18 11:57:23 PM,4.934,,,,,
796,08/16/18 12:57:23 AM,4.727,,,,,
797,08/16/18 01:57:23 AM,4.519,,,,,
798,08/16/18 02:57:23 AM,4.207,,,,,
799,08/16/18 03:57:23 AM,3.998,,,,,
800,08/16/18 04:57:23 AM,3.788,,,,,
801,08/16/18 05:57:23 AM,3.578,,,,,
802,08/16/18 06:57:23 AM,3.472,,,,,
803,08/16/18 07:57:23 AM,3.683,,,,,
804,08/16/18 08:57:23 AM,3.998,,,,,
805,08/16/18 09:57:23 AM,4.311,,,,,
806,08/16/18 10:57:23 AM,4.623,,,,,
807,08/16/18 11:57:23 AM,4.934,,,,,
808,08/16/18 12:57:23 PM,4.831,,,,,
809,08/16/18 01:57:23 PM,4.623,,,,,
810,08/16/18 02:57:23 PM,4.519,,,,,
811,08/16/18 03:57:23 PM,4.623,,,,,
812,08/16/18 04:57:23 PM,4.623,,,,,
813,08/16/18 05:57:23 PM,4.519,,,,,
814,08/16/18 06:57:23 PM,4.415,,,,,
815,08/16/18 07:57:23 PM,4.311,,,,,
816,08/16/18 08:57:23 PM,4.102,,,,,
817,08/16/18 09:57:23 PM,3.998,,,,,
818,08/16/18 10:57:23 PM,3.788,,,,,
819,08/16/18 11:57:23 PM,3.578,,,,,
820,08/17/18 12:57:23 AM,3.367,,,,,
821,08/17/18 01:57:23 AM,3.049,,,,,
822,08/17/18 02:57:23 AM,2.943,,,,,
823,08/17/18 03:57:23 AM,2.730,,,,,
824,08/17/18 04:57:23 AM,2.624,,,,,
825,08/17/18 05:57:23 AM,2.517,,,,,
826,08/17/18 06:57:23 AM,2.410,,,,,
827,08/17/18 07:57:23 AM,2.517,,,,,
828,08/17/18 08:57:23 AM,2.730,,,,,
829,08/17/18 09:57:23 AM,3.261,,,,,
830,08/17/18 10:57:23 AM,3.788,,,,,
831,08/17/18 11:57:23 AM,4.311,,,,,
832,08/17/18 12:57:23 PM,5.141,,,,,
833,08/17/18 01:57:23 PM,5.962,,,,,
834,08/17/18 02:57:23 PM,6.978,,,,,
835,08/17/18 03:57:23 PM,7.582,,,,,
836,08/17/18 04:57:23 PM,8.182,,,,,
837,08/17/18 05:57:23 PM,8.282,,,,,
838,08/17/18 06:57:23 PM,7.782,,,,,
839,08/17/18 07:57:23 PM,7.079,,,,,
840,08/17/18 08:57:23 PM,6.471,,,,,
841,08/17/18 09:57:23 PM,5.962,,,,,
842,08/17/18 10:57:23 PM,5.450,,,,,
843,08/17/18 11:57:23 PM,5.037,,,,,
844,08/18/18 12:57:23 AM,4.727,,,,,
845,08/18/18 01:57:23 AM,4.519,,,,,
846,08/18/18 02:57:23 AM,4.311,,,,,
847,08/18/18 03:57:23 AM,4.207,,,,,
848,08/18/18 04:57:23 AM,3.998,,,,,
849,08/18/18 05:57:23 AM,3.893,,,,,
850,08/18/18 06:57:23 AM,3.788,,,,,
851,08/18/18 07:57:23 AM,3.788,,,,,
852,08/18/18 08:57:23 AM,3.788,,,,,
853,08/18/18 09:57:23 AM,3.893,,,,,
854,08/18/18 10:57:23 AM,3.998,,,,,
855,08/18/18 11:57:23 AM,4.102,,,,,
856,08/18/18 12:57:23 PM,4.207,,,,,
857,08/18/18 01:57:23 PM,4.207,,,,,
858,08/18/18 02:57:23 PM,4.311,,,,,
859,08/18/18 03:57:23 PM,4.415,,,,,
860,08/18/18 04:57:23 PM,4.415,,,,,
861,08/18/18 05:57:23 PM,4.415,,,,,
862,08/18/18 06:57:23 PM,4.415,,,,,
863,08/18/18 07:57:23 PM,4.311,,,,,
864,08/18/18 08:57:23 PM,4.207,,,,,
865,08/18/18 09:57:23 PM,4.102,,,,,
866,08/18/18 10:57:23 PM,4.207,,,,,
867,08/18/18 11:57:23 PM,4.311,,,,,
868,08/19/18 12:57:23 AM,4.311,,,,,
869,08/19/18 01:57:23 AM,4.311,,,,,
870,08/19/18 02:57:23 AM,4.311,,,,,
871,08/19/18 03:57:23 AM,4.207,,,,,
872,08/19/18 04:57:23 AM,4.207,,,,,
873,08/19/18 05:57:23 AM,4.207,,,,,
874,08/19/18 06:57:23 AM,4.102,,,,,
875,08/19/18 07:57:23 AM,4.102,,,,,
876,08/19/18 08:57:23 AM,4.207,,,,,
877,08/19/18 09:57:23 AM,4.311,,,,,
878,08/19/18 10:57:23 AM,4.311,,,,,
879,08/19/18 11:57:23 AM,4.207,,,,,
880,08/19/18 12:57:23 PM,4.102,,,,,
881,08/19/18 01:57:23 PM,3.998,,,,,
882,08/19/18 02:57:23 PM,3.998,,,,,
883,08/19/18 03:57:23 PM,3.893,,,,,
884,08/19/18 04:57:23 PM,3.683,,,,,
885,08/19/18 05:57:23 PM,3.578,,,,,
886,08/19/18 06:57:23 PM,3.472,,,,,
887,08/19/18 07:57:23 PM,3.472,,,,,
888,08/19/18 08:57:23 PM,3.261,,,,,
889,08/19/18 09:57:23 PM,3.155,,,,,
890,08/19/18 10:57:23 PM,3.049,,,,,
891,08/19/18 11:57:23 PM,2.837,,,,,
892,08/20/18 12:57:23 AM,2.730,,,,,
893,08/20/18 01:57:23 AM,2.624,,,,,
894,08/20/18 02:57:23 AM,2.517,,,,,
895,08/20/18 03:57:23 AM,2.410,,,,,
896,08/20/18 04:57:23 AM,2.303,,,,,
897,08/20/18 05:57:23 AM,2.195,,,,,
898,08/20/18 06:57:23 AM,2.195,,,,,
899,08/20/18 07:57:23 AM,2.303,,,,,
900,08/20/18 08:57:23 AM,2.517,,,,,
901,08/20/18 09:57:23 AM,2.624,,,,,
902,08/20/18 10:57:23 AM,2.837,,,,,
903,08/20/18 11:57:23 AM,3.049,,,,,
904,08/20/18 12:57:23 PM,3.155,,,,,
905,08/20/18 01:57:23 PM,3.261,,,,,
906,08/20/18 02:57:23 PM,3.472,,,,,
907,08/20/18 03:57:23 PM,3.683,,,,,
908,08/20/18 04:57:23 PM,3.683,,,,,
909,08/20/18 05:57:23 PM,3.683,,,,,
910,08/20/18 06:57:23 PM,3.683,,,,,
911,08/20/18 07:57:23 PM,3.683,,,,,
912,08/20/18 08:57:23 PM,3.578,,,,,
913,08/20/18 09:57:23 PM,3.367,,,,,
914,08/20/18 10:57:23 PM,3.049,,,,,
915,08/20/18 11:57:23 PM,2.837,,,,,
916,08/21/18 12:57:23 AM,2.624,,,,,
917,08/21/18 01:57:23 AM,2.410,,,,,
918,08/21/18 02:57:23 AM,2.195,,,,,
919,08/21/18 03:57:23 AM,1.872,,,,,
920,08/21/18 04:57:23 AM,1.548,,,,,
921,08/21/18 05:57:23 AM,1.330,,,,,
922,08/21/18 06:57:23 AM,1.221,,,,,
923,08/21/18 07:57:23 AM,1.221,,,,,
924,08/21/18 08:57:23 AM,1.439,,,,,
925,08/21/18 09:57:23 AM,1.980,,,,,
926,08/21/18 10:57:23 AM,2.517,,,,,
927,08/21/18 11:57:23 AM,3.049,,,,,
928,08/21/18 12:57:23 PM,3.998,,,,,
929,08/21/18 01:57:23 PM,4.415,,,,,
930,08/21/18 02:57:23 PM,4.519,,,,,
931,08/21/18 03:57:23 PM,4.727,,,,,
932,08/21/18 04:57:23 PM,4.934,,,,,
933,08/21/18 05:57:23 PM,4.934,,,,,
934,08/21/18 06:57:23 PM,4.727,,,,,
935,08/21/18 07:57:23 PM,4.519,,,,,
936,08/21/18 08:57:23 PM,4.207,,,,,
937,08/21/18 09:57:23 PM,3.893,,,,,
938,08/21/18 10:57:23 PM,3.578,,,,,
939,08/21/18 11:57:23 PM,3.261,,,,,
940,08/22/18 12:57:23 AM,3.049,,,,,
941,08/22/18 01:57:23 AM,2.837,,,,,
942,08/22/18 02:57:23 AM,2.517,,,,,
943,08/22/18 03:57:23 AM,2.410,,,,,
944,08/22/18 04:57:23 AM,2.195,,,,,
945,08/22/18 05:57:23 AM,2.088,,,,,
946,08/22/18 06:57:23 AM,1.980,,,,,
947,08/22/18 07:57:23 AM,2.088,,,,,
948,08/22/18 08:57:23 AM,2.195,,,,,
949,08/22/18 09:57:23 AM,2.410,,,,,
950,08/22/18 10:57:23 AM,2.730,,,,,
951,08/22/18 11:57:23 AM,2.837,,,,,
952,08/22/18 12:57:23 PM,3.049,,,,,
953,08/22/18 01:57:23 PM,3.367,,,,,
954,08/22/18 02:57:23 PM,3.683,,,,,
955,08/22/18 03:57:23 PM,4.102,,,,,
956,08/22/18 04:57:23 PM,4.415,,,,,
957,08/22/18 05:57:23 PM,4.519,,,,,
958,08/22/18 06:57:23 PM,4.415,,,,,
959,08/22/18 07:57:23 PM,4.207,,,,,
960,08/22/18 08:57:23 PM,3.998,,,,,
961,08/22/18 09:57:23 PM,3.788,,,,,
962,08/22/18 10:57:23 PM,3.472,,,,,
963,08/22/18 11:57:23 PM,3.261,,,,,
964,08/23/18 12:57:23 AM,3.049,,,,,
965,08/23/18 01:57:23 AM,2.943,,,,,
966,08/23/18 02:57:23 AM,2.837,,,,,
967,08/23/18 03:57:23 AM,2.624,,,,,
968,08/23/18 04:57:23 AM,2.517,,,,,
969,08/23/18 05:57:23 AM,2.410,,,,,
970,08/23/18 06:57:23 AM,2.303,,,,,
971,08/23/18 07:57:23 AM,2.303,,,,,
972,08/23/18 08:57:23 AM,2.303,,,,,
973,08/23/18 09:57:23 AM,2.410,,,,,
974,08/23/18 10:57:23 AM,2.624,,,,,
975,08/23/18 11:57:23 AM,2.943,,,,,
976,08/23/18 12:57:23 PM,3.367,,,,,
977,08/23/18 01:57:23 PM,3.788,,,,,
978,08/23/18 02:57:23 PM,4.415,,,,,
979,08/23/18 03:57:23 PM,5.037,,,,,
980,08/23/18 04:57:23 PM,5.347,,,,,
981,08/23/18 05:57:23 PM,5.552,,,,,
982,08/23/18 06:57:23 PM,5.450,,,,,
983,08/23/18 07:57:23 PM,5.141,,,,,
984,08/23/18 08:57:23 PM,4.727,,,,,
985,08/23/18 09:57:23 PM,4.311,,,,,
986,08/23/18 10:57:23 PM,3.998,,,,,
987,08/23/18 11:57:23 PM,3.683,,,,,
988,08/24/18 12:57:23 AM,3.472,,,,,
989,08/24/18 01:57:23 AM,3.155,,,,,
990,08/24/18 02:57:23 AM,2.943,,,,,
991,08/24/18 03:57:23 AM,2.837,,,,,
992,08/24/18 04:57:23 AM,2.624,,,,,
993,08/24/18 05:57:23 AM,2.517,,,,,
994,08/24/18 06:57:23 AM,2.410,,,,,
995,08/24/18 07:57:23 AM,2.517,,,,,
996,08/24/18 08:57:23 AM,2.517,,,,,
997,08/24/18 09:57:23 AM,2.730,,,,,
998,08/24/18 10:57:23 AM,3.155,,,,,
999,08/24/18 11:57:23 AM,3.788,,,,,
1000,08/24/18 12:57:23 PM,4.519,,,,,
1001,08/24/18 01:57:23 PM,5.347,,,,,
1002,08/24/18 02:57:23 PM,6.268,,,,,
1003,08/24/18 03:57:23 PM,6.877,,,,,
1004,08/24/18 04:57:23 PM,7.079,,,,,
1005,08/24/18 05:57:23 PM,6.877,,,,,
1006,08/24/18 06:57:23 PM,6.370,,,,,
1007,08/24/18 07:57:23 PM,5.757,,,,,
1008,08/24/18 08:57:23 PM,5.244,,,,,
1009,08/24/18 09:57:23 PM,4.623,,,,,
1010,08/24/18 10:57:23 PM,3.893,,,,,
1011,08/24/18 11:57:23 PM,3.367,,,,,
1012,08/25/18 12:57:23 AM,2.837,,,,,
1013,08/25/18 01:57:23 AM,2.517,,,,,
1014,08/25/18 02:57:23 AM,2.195,,,,,
1015,08/25/18 03:57:23 AM,1.872,,,,,
1016,08/25/18 04:57:23 AM,1.656,,,,,
1017,08/25/18 05:57:23 AM,1.548,,,,,
1018,08/25/18 06:57:23 AM,1.330,,,,,
1019,08/25/18 07:57:23 AM,1.221,,,,,
1020,08/25/18 08:57:23 AM,1.112,,,,,
1021,08/25/18 09:57:23 AM,1.112,,,,,
1022,08/25/18 10:57:23 AM,1.439,,,,,
1023,08/25/18 11:57:23 AM,2.303,,,,,
1024,08/25/18 12:57:23 PM,3.261,,,,,
1025,08/25/18 01:57:23 PM,3.998,,,,,
1026,08/25/18 02:57:23 PM,4.934,,,,,
1027,08/25/18 03:57:23 PM,5.860,,,,,
1028,08/25/18 04:57:23 PM,6.370,,,,,
1029,08/25/18 05:57:23 PM,6.268,,,,,
1030,08/25/18 06:57:23 PM,5.962,,,,,
1031,08/25/18 07:57:23 PM,5.347,,,,,
1032,08/25/18 08:57:23 PM,4.727,,,,,
1033,08/25/18 09:57:23 PM,3.998,,,,,
1034,08/25/18 10:57:23 PM,3.261,,,,,
1035,08/25/18 11:57:23 PM,2.837,,,,,
