Date;Parcelle;Traitement;Exclos;Sous_parcelle;Medaille;Heure_NDVI;Mesure_NDVI;Ombre_NDVI;Red_i   ;NIR_i   ;Red_r   ;NIR_r   ;Blue_i  ;Blue_r  ;Green_i ;Green_r ;Remarque_NDVI;Heure_PRI;Mesure_PRI;Ombre_PRI;531_i   ;570_i   ;531_r   ;570_r   ;Remarque_PRI;;
05/07/2019;B1;PR;Exclos;;2;;;;187,0733;124,9514;5,169493;11,29486;66,81507;1,048424;81,89448;2,002966;;;;;41,68638;44,55812;1,036152;1,031565;;;
05/07/2019;B1;PR;Temoin;;1;;;;189,6164;125,7412;4,485988;10,78934;67,08606;0,7779004;82,42062;1,633295;;;;;41,97937;44,72681;0,8938562;0,9170529;;;
05/07/2019;B1;PR;Temoin;;2;;;;201,9557;133,928;4,539379;11,15088;70,43396;0,8167697;86,99466;1,714051;;;;;42,2519;45,28694;0,800669;0,8249369;;;
05/07/2019;C1;PR;Exclos;;1;;;;216,49;144,3194;6,518338;11,13262;75,9818;1,357988;93,30188;2,424898;;;;;42,66753;45,36556;1,168636;1,145139;;;
05/07/2019;C1;PR;Exclos;;2;;;;218,7955;145,1113;5,457775;12,26124;76,27625;0,956032;94,45027;2,000967;;;;;45,15718;48,30706;0,9226529;0,9502952;;;
05/07/2019;C1;PR;Temoin;;1;;;;214,41;142,5411;4,649953;12,42574;75,27764;0,6178879;92,56561;1,601253;;;;;42,44541;45,15428;0,7025131;0,7817371;;;
05/07/2019;C1;PR;Temoin;;2;;;;231,9402;154,5906;4,732568;13,22455;81,21809;0,746882;100,8992;1,763061;;;;;46,38906;49,7303;0,7739503;0,8383478;;;
05/07/2019;A1;PR;Exclos;;1;;;;234,915;156,438;6,576626;13,53023;81,21596;1,227155;101,1582;2,388649;;;;;41,65913;44,09954;1,094762;1,098301;;;
05/07/2019;A1;PR;Exclos;;2;;;;220,8843;146,4814;5,632798;12,12659;76,58352;0,9837561;94,86728;1,990153;;;;;44,56032;47,76003;0,9336217;0,9602695;;;
05/07/2019;A1;PR;Temoin;;1;;;;227,686;151,473;6,389441;11,81104;79,0523;1,198147;97,03376;2,288803;;;;;44,49218;47,64047;0,818997;0,8225397;;;
05/07/2019;A1;PR;Temoin;;2;;;;184,9477;122,3462;4,850092;10,08185;66,495;0,9431967;80,84382;1,833456;;;;;44,25235;47,14094;1,059059;1,063232;;;
05/07/2019;D1;PR;Exclos;;1;;;Ombre;125,9256;84,79228;2,81632;5,565242;45,17213;0,6192356;54,40791;1,089802;;;;;30,33917;32,48095;0,5497012;0,5353625;;;
05/07/2019;D1;PR;Exclos;;2;;;;156,4324;106,7081;2,84349;6,138217;54,34526;0,5850511;67,17546;1,108578;;;;;29,26945;31,08554;0,6077322;0,5928448;;;
05/07/2019;D1;PR;Temoin;;1;;;;153,7344;104,8607;3,696489;8,178691;53,67098;0,7132322;66,4343;1,374996;;;;;32,95829;35,03756;0,7242786;0,7389229;;;
05/07/2019;D1;PR;Temoin;;2;;;;155,2257;105,3454;4,290904;9,897348;53,69872;0,7574496;66,68189;1,547271;;;;;31,93353;33,98772;0,6628882;0,6639896;;;
30/06/2019;ROC3;6;Exclos;;1;;;;217,9238;145,4493;2,058703;7,617447;76,10342;0,3494391;94,33951;0,8865117;;;;;44,25098;47,22447;0,4050454;0,4503374;;;
30/06/2019;ROC3;6;Temoin;;1;;;;211,4333;140,6501;1,533032;3,926038;73,50233;0,3144594;91,15984;0,6155216;;;;;44,57803;47,96803;0,3759205;0,4100545;;;
30/06/2019;ROC3;4;Exclos;;1;;;;215,4662;144,3385;2,801471;7,654375;74,47108;0,4814708;92,45483;1,082413;;;;;45,40792;48,54126;0,5215762;0,5457727;;;
30/06/2019;ROC3;4;Temoin;;1;;;;214,5148;142,7016;1,779982;4,243587;74,75914;0,3649055;92,67963;0,6614544;;;;;45,99116;49,44533;0,3307332;0,3303939;;;
30/06/2019;ROC3;1;Exclos;;1;;;;218,3058;145,124;2,4792;5,927584;76,10982;0,4156902;94,64737;0,8810526;;;;;45,1858;48,72961;0,4037017;0,4355687;;;
30/06/2019;ROC3;1;Temoin;;1;;;;224,3198;148,7115;1,990704;5,075721;77,84245;0,3428218;96,49784;0,7155586;;;;;45,8835;49,39455;0,3886392;0,3966101;;;
30/06/2019;ROC3;10;Exclos;;1;;;;222,3594;148,0163;5,122894;11,83077;77,61626;0,8003407;95,90165;1,800753;;;;;45,28119;48,7165;0,7339348;0,7821562;;;
30/06/2019;ROC3;10;Temoin;;1;;;;218,9622;145,1644;2,527083;7,713965;76,73715;0,3466367;94,77117;1,035385;;;;;45,56872;49,00148;0,4664983;0,5077193;;;
30/06/2019;ROC3;14;Exclos;;1;;;;225,022;150,2028;10,28528;15,6427;78,07503;1,763667;96,7601;3,561692;;;;;45,48968;48,67884;1,709416;1,753657;Valeurs possiblement inversees;;
30/06/2019;ROC3;14;Temoin;;1;;;;228,2053;152,047;4,313176;16,45683;79,65829;0,6328195;98,49165;2,033339;;;;;45,81537;48,94416;0,8465907;0,9352582;Valeurs possiblement inversees;;
07/07/2019;ROC8;1;Temoin;;1;;;;76,62601;53,52253;0,8859882;2,78942;28,60249;0,1332013;33,92085;0,3445488;;;;;35,47928;37,73339;0,5187638;0,5574401;;;
07/07/2019;ROC8;1;Temoin;;2;;;;79,14993;55,01597;0,8988923;2,842211;29,70424;0,1371469;35,14092;0,3517291;;;;;32,72935;34,67724;0,4791858;0,5223036;;;
07/07/2019;ROC8;1;Exclos;;1;;;;77,74857;54,39202;1,05543;2,657575;29,03621;0,1700851;34,39324;0,4244532;;;;;36,79838;39,24017;0,3365457;0,3687993;;;
07/07/2019;ROC8;1;Exclos;;2;;;;76,26167;53,44706;1,42105;3,571695;28,47016;0,2230248;33,75958;0,5761083;;;;;36,37457;38,77176;0,3211551;0,3570648;;;
07/07/2019;ROC8;14;Exclos;;1;;;;78,92719;54,5876;0,9897612;6,125686;29,99514;0,1597643;35,20607;0,5382423;;;;;32,78794;34,81646;0,4547327;0,4745441;;;
07/07/2019;ROC8;14;Exclos;;2;;;;81,59123;56,68161;1,135928;6,241667;30,70424;0,1768884;36,2828;0,5848532;;;;;34,40956;36,58201;0,4614046;0,4786679;;;
07/07/2019;ROC8;14;Temoin;;1;;;;76,21445;52,60415;1,148427;5,460326;29,0896;0,1622692;34,04139;0,53214;;;;;35,56786;37,92501;0,5176231;0,5670959;;;
07/07/2019;ROC8;14;Temoin;;2;;;;77,49632;53,50552;1,061747;4,669252;29,57351;0,1544513;34,57242;0,4898407;;;;;36,99324;39,49075;0,559623;0,6120895;;;
07/07/2019;ROC8;6;Exclos;;1;;;;72,53407;50,39747;0,8395066;3,647683;27,7209;0,1292359;32,44667;0,3725397;;;;;26,29468;27,75906;0,2735615;0,2999512;;;
07/07/2019;ROC8;6;Exclos;;2;;;;71,26694;49,45464;1,399752;4,398496;27,32277;0,2149493;31,96287;0,5581141;;;;;26,68713;28,17638;0,420686;0,4425256;;;
07/07/2019;ROC8;6;Temoin;;1;;;;76,21741;52,79122;0,7829247;5,148643;28,93354;0,115348;34,0756;0,4108924;;;;;26,92833;28,47651;0,271624;0,2882334;;;
07/07/2019;ROC8;6;Temoin;;2;;;;83,38644;57,35551;0,8117224;4,39343;31,55115;0,1260216;37,1722;0,376295;;;;;28,35236;30,08275;0,2968427;0,3173015;;;
07/07/2019;ROC8;10;Exclos;;1;;;;85,92805;58,56621;1,751489;4,605929;32,88174;0,2754274;38,53561;0,6497713;;;;;22,42944;23,5332;0,345155;0,3494038;;;
07/07/2019;ROC8;10;Exclos;;2;;;;89,44176;60,9419;1,068199;4,140404;33,99194;0,1695937;40,00979;0,4659006;;;;;23,17561;24,34699;0,2677022;0,2779741;;;
07/07/2019;ROC8;10;Temoin;;1;;;;94,42173;64,54528;1,490536;4,875619;35,51212;0,200243;42,07364;0,68569;;;;;23,34331;24,58813;0,3623893;0,4086128;;;
07/07/2019;ROC8;10;Temoin;;2;;;;99,50348;67,78302;1,273836;5,003066;37,30929;0,1888996;44,24501;0,5732744;;;;;23,88622;25,18775;0,3112645;0,3358253;;;
07/07/2019;ROC8;4;Exclos;;1;;;;81,80217;55,9301;1,491077;3,695275;32,11149;0,2361418;36,91156;0,5062006;;;;;19,99761;20,90147;0,2800771;0,2890883;;;
07/07/2019;ROC8;4;Exclos;;2;;;;80,5085;55,23919;1,558452;3,630619;31,64081;0,2527744;36,36098;0,5256377;;;;;20,59617;21,53926;0,2996864;0,3060196;;;
07/07/2019;ROC8;4;Temoin;;1;;;;83,55756;57,41291;0,8102192;2,986055;32,65746;0,1315664;37,75372;0,3279108;;;;;19,79041;20,63949;0,1528105;0,1618609;;;
07/07/2019;ROC8;4;Temoin;;2;;;;84,75977;58,01986;0,8312981;2,858476;33,26481;0,1409776;38,3434;0,3290234;;;;;20,06929;20,98273;0,1697835;0,178729;;;
08/07/2019;E1;PO;Exclos;;1;;;;31,26494;22,83421;0,6428887;2,122969;12,00978;0,1030178;14,15833;0,2451634;;;;;7,134946;7,409749;0,1092635;0,1226007;;;
08/07/2019;E1;PO;Exclos;;2;;;;30,89911;22,76724;0,5338292;1,698775;11,94636;0,07676195;14,08274;0,1901284;;;;;7,136986;7,42726;0,1046866;0,1204251;;;
08/07/2019;E1;PO;Temoin;;1;;;;31,66469;23,10951;0,6369265;2,272982;12,17884;0,09901667;14,34818;0,2495683;;;;;7,010221;7,278408;0,100405;0,1085605;;;
08/07/2019;E1;PO;Temoin;;2;;;;31,84908;23,21262;0,5172768;1,50503;12,24159;0,09066173;14,4182;0,1963291;;;;;6,967529;7,234277;0,08830704;0,09627979;;;
08/07/2019;E1;PO;Exclos;;1;;;;30,75602;22,80126;0,4919248;1,914129;11,82041;0,07205932;14,00698;0,177342;;;;;8,358732;8,741549;0,09519988;0,1136061;;;
08/07/2019;E1;PO;Exclos;;2;;;;31,4744;23,31998;0,5776084;1,88974;12,07298;0,09952994;14,31491;0,2161327;;;;;8,394722;8,788482;0,1105257;0,125233;;;
08/07/2019;E1;PO;Temoin;;1;;;;29,45203;21,87862;0,5109769;1,675839;11,34791;0,08776842;13,43273;0,1898675;;;;;8,462039;9,266213;0,1214555;0,1429351;;;
08/07/2019;E1;PO;Temoin;;2;;;;30,0878;22,32081;0,5833341;2,003033;11,57173;0,08627817;13,70061;0,2173648;;;;;8,501671;8,889702;0,1323144;0,147274;;;
08/07/2019;E1;PO;Exclos;;1;;;;50,98272;37,30091;1,001888;2,694102;18,94748;0,2119787;22,86993;0,4591028;;;;;11,18369;11,74699;0,177235;0,1865155;;;
08/07/2019;E1;PO;Exclos;;2;;;;53,09803;38,62853;1,006398;3,536234;19,68556;0,1951499;23,75665;0,4741414;;;;;11,34047;11,90792;0,1775303;0,1959683;;;
08/07/2019;E1;PO;Temoin;;1;;;;48,60484;35,67885;0,9832754;3,083773;18,10012;0,1899122;21,82298;0,4499754;;;;;11,10821;11,66188;0,1585034;0,1696116;;;
08/07/2019;E1;PO;Temoin;;2;;;;49,52826;36,27304;0,9122355;2,845011;18,43436;0,1673048;22,22793;0,4160212;;;;;10,98786;11,53632;0,1597743;0,1729753;;;
08/07/2019;E1;PO;Exclos;;1;;;;61,76281;44,7309;1,171279;4,158134;22,91348;0,1377276;27,59785;0,4265048;;;;;14,59074;15,36237;0,199319;0,2356151;;;
08/07/2019;E1;PO;Exclos;;2;;;;64,49471;46,742;1,10507;4,096811;23,82769;0,1418139;28,77648;0,4089453;;;;;14,43556;15,23944;0,1886078;0,2145711;;;
08/07/2019;E1;PO;Temoin;;1;;;;67,30038;48,81368;1,433127;4,526209;24,84206;0,2266652;30,04986;0,5626344;;;;;14,90313;15,69826;0,2262535;0,2516773;;;
08/07/2019;E1;PO;Temoin;;2;;;;70,05293;50,6345;1,283193;4,533674;25,77201;0,18192;31,15166;0,5087563;;;;;14,74169;15,52664;0,2560772;0,275141;;;
09/07/2019;35;PS;Exclos;;1;;;;101,1895;68,21883;1,470538;3,153629;37,86394;0,2727125;45,42924;0,5770471;;;;;38,63393;41,70343;0,4352328;0,4745273;;;
09/07/2019;35;PS;Exclos;;2;;;;94,12228;63,62796;1,36229;2,980856;35,80057;0,2579764;42,634;0,5588096;;;;;36,82563;39,30895;0,5640604;0,6055349;;;
09/07/2019;35;PS;Temoin;;1;;;;95,71393;64,22746;1,277839;3,580627;36,39417;0,2012913;43,35887;0,5133982;;;;;25,69918;27,10567;0,2975302;0,3266388;;;
09/07/2019;35;PS;Temoin;;2;;;;91,86684;61,93044;1,375515;3,441582;35,01977;0,1981522;41,58008;0,5379815;;;;;30,1007;31,83401;0,3357801;0,376477;;;
09/07/2019;36;PS;Exclos;;1;;;;88,07286;59,44952;1,295151;3,186823;33,55639;0,2283774;39,87296;0,4887454;;;;;21,60999;22,41242;0,3723424;0,3661842;;;
09/07/2019;36;PS;Exclos;;2;;;;88,05074;59,00415;1,871341;3,781261;33,55867;0,3371323;39,91857;0,7014762;;;;;22,24061;23,04794;0,4010611;0,3991246;;;
09/07/2019;36;PS;Temoin;;1;;;;99,33679;66,00471;1,078688;3,72727;38,07748;0,1420378;45,65403;0,4131526;;;;;22,29947;23,38137;0,1961694;0,2169984;;;
09/07/2019;36;PS;Temoin;;2;;;;94,29339;62,87327;0,9873459;3,525036;35,69602;0,131075;42,5835;0,3985139;;;;;22,32861;23,41762;0,1754518;0,1998367;;;
09/07/2019;33;PS;Exclos;;1;;;;91,00538;61,76781;1,202442;3,91044;34,59745;0,1944088;41,23312;0,4983075;;;;;27,89313;29,39995;0,3773893;0,3813384;;;
09/07/2019;33;PS;Exclos;;2;;;;91,33875;62,12177;1,840348;4,219725;34,71107;0,3325545;41,45465;0,7101516;;;;;23,41393;24,53507;0,3646706;0,3726884;;;
09/07/2019;33;PS;Temoin;;1;;;;97,36604;66,60314;1,097301;4,688849;36,40717;0,1404049;43,89642;0,3840142;;;;;21,58872;22,32084;0,1580445;0,1738481;;;
09/07/2019;33;PS;Temoin;;2;;;;280,5535;197,2037;3,198274;14,16093;88,95091;0,3423878;119,2459;1,092792;;;;;19,76535;20,42199;0,1658131;0,1814995;;;
09/07/2019;ROC6;1;Exclos;;1;;;;208,2175;141,2485;4,173853;8,229882;70,2846;0,6415261;88,88096;1,36759;;;;;45,17899;48,39713;0,5929666;0,6113854;;;
09/07/2019;ROC6;1;Exclos;;2;;;;202,5015;137,4198;3,67627;6,927558;69,33507;0,6103151;87,35791;1,16456;;;;;30,03938;31,79307;0,4239985;0,4207161;;;
09/07/2019;ROC6;1;Temoin;;1;;;;206,7749;139,889;2,549733;7,482802;69,93893;0,4076896;88,05347;0,8890848;;;;;37,84084;39,95753;0,2968739;0,3075115;;;
09/07/2019;ROC6;1;Temoin;;2;;;;196,1231;131,9499;2,028048;7,837945;66,88548;0,2779581;84,28575;0,7301103;;;;;31,68007;33,22778;0,2388247;0,2545021;;;
09/07/2019;ROC6;6;Exclos;;1;;;;200,0174;135,3258;4,300697;16,87303;68,23617;0,4961671;85,87395;2,358329;;;;;44,55759;47,81571;0,9515591;1,017802;;;
09/07/2019;ROC6;6;Exclos;;2;;;;199,4716;135,2769;4,924493;18,51437;68,46662;0,5801095;86,07269;2,532376;;;;;44,46766;47,71909;0,8903562;0,9918186;;;
09/07/2019;ROC6;6;Temoin;;1;;;;215,8055;146,2943;1,978712;10,37247;72,75978;0,2830353;92,05087;0,9767084;;;;;46,80469;49,98253;0,6786069;0,7578155;;;
09/07/2019;ROC6;6;Temoin;;2;;;;199,8419;134,8911;2,743341;11,88623;68,09107;0,3971861;85,75668;1,326612;;;;;46,24734;49,33232;0,4286391;0,4652906;;;
09/07/2019;ROC6;10;Exclos;;1;;;;201,9513;136,4515;4,576342;10,89186;69,30732;0,7115637;87,22271;1,64044;;;;;34,31145;36,25772;0,681685;0,6991931;;;
09/07/2019;ROC6;10;Exclos;;2;;;;182,2143;123,1933;4,817552;10,75694;62,93586;0,7241635;78,47861;1,679019;;;;;25,88178;26,86655;0,4878576;0,491425;;;
09/07/2019;ROC6;10;Temoin;;1;;;;221,7133;150,2315;2,9171;11,19487;74,52229;0,3588944;94,80049;1,236606;;;;;27,67101;28,65323;0,3431863;0,3618592;;;
09/07/2019;ROC6;10;Temoin;;2;;;;191,5739;129,706;3,056424;9,458885;65,43452;0,399197;82,27402;1,155068;;;;;27,36031;28,37024;0,3642174;0,3689669;;;
09/07/2019;ROC6;14;Exclos;;1;;;Ombre;205,6848;138,487;3,002558;12,31336;69,29239;0,4789251;87,7456;1,424076;;;;Ombre;43,03409;45,33935;0,6784976;0,7025626;;;
09/07/2019;ROC6;14;Exclos;;2;;;;210,1853;142,286;5,885855;18,25441;71,32375;0,8555535;90,48546;2,460608;;;;;44,26734;47,46195;1,123793;1,176235;;;
09/07/2019;ROC6;14;Temoin;;1;;;;219,8945;149,6894;2,581892;19,57353;73,73919;0,3135518;93,61137;1,610415;;;;;44,29732;47,18516;0,7116068;0,7642862;;;
09/07/2019;ROC6;14;Temoin;;2;;;;224,3965;152,7432;2,617445;17,83714;75,29472;0,3271424;95,9326;1,59482;;;;;44,51398;47,38006;0,6877788;0,7655938;;;
09/07/2019;ROC6;4;Exclos;;1;;;;193,7423;130,3565;3,842289;8,026315;66,55902;0,6717744;83,69119;1,422059;;;;;44,61074;47,31127;0,7334192;0,7441028;;;
09/07/2019;ROC6;4;Exclos;;2;;;;203,7612;137,4283;4,481565;9,521009;69,24331;0,7605942;87,71139;1,610259;;;;Ombre;40,64937;43,42804;0,5965135;0,6123912;;;
09/07/2019;ROC6;4;Temoin;;1;;;;187,9982;126,548;2,146971;7,853943;64,44017;0,3205948;80,61414;0,858938;;;;;44,34365;47,2392;0,3652018;0,4003987;;;
09/07/2019;ROC6;4;Temoin;;2;;;;184,5376;124,3955;2,460249;7,497333;63,84058;0,3367042;79,69216;0,8452381;;;;;43,71681;46,53331;0,4045142;0,419241;;;
10/07/2019;ROC3;6;Exclos;;1;;;;15,99053;11,03387;0,1665732;0,7009854;6,305712;0,02848525;7,370296;0,07622047;;;;;11,29996;11,74926;0,1228856;0,1327943;;;
10/07/2019;ROC3;6;Exclos;;2;;;;15,58738;10,7337;0,1540027;0,5644574;6,167451;0,02785308;7,195252;0,06543283;;;;;11,12205;11,56434;0,09417652;0,1049577;;;
10/07/2019;ROC3;6;Temoin;;1;;;;14,27163;9,794572;0,1504149;0,5766449;5,699964;0,02598828;6,617521;0,06468231;;;;;11,85802;12,34538;0,1004556;0,1106881;;;
10/07/2019;ROC3;6;Temoin;;2;;;;14,02227;9,645116;0,1452265;0,5392415;5,601858;0,0259645;6,499606;0,06525084;;;;;11,78108;12,26325;0,1062976;0,1172586;;;
10/07/2019;ROC3;4;Exclos;;1;;;;15,41893;10,54731;0,2649441;0,8848949;6,16631;0,04976893;7,150315;0,1120848;;;;;10,12469;10,51326;0,1470612;0,1539967;;;
10/07/2019;ROC3;4;Exclos;;2;;;;15,45599;10,57163;0,2020224;0,7544107;6,18114;0,037944;7,166339;0,09150322;;;;;9,826578;10,14147;0,1170262;0,1247997;;;
10/07/2019;ROC3;4;Temoin;;1;;;;15,1019;10,38115;0,1072519;0,4987592;6,02919;0,01970425;6,994779;0,04694666;;;;;9,839837;10,23691;0,07386422;0,0812581;;;
10/07/2019;ROC3;4;Temoin;;2;;;;15,13723;10,40922;0,1489457;0,4951671;6,044476;0,02691969;7,01359;0,06021296;;;;;9,804285;10,20101;0,06843332;0,07533826;;;
10/07/2019;ROC3;10;Exclos;;1;;;;14,50996;10,02097;0,3410116;0,9976895;5,77708;0,06039293;6,731604;0,13189;;;;;9,821624;10,21765;0,1722587;0,1782336;;;
10/07/2019;ROC3;10;Exclos;;2;;;;14,56059;10,09326;0,38599;0,7737538;5,796473;0,07446712;6,754247;0,1418788;;;;;9,835465;10,24129;0,1918762;0,1933236;;;
10/07/2019;ROC3;10;Temoin;;1;;;;15,07146;10,44309;0,205848;0,8097318;6,026452;0,03000721;7,002617;0,09322653;;;;;10,08069;10,47508;0,1202671;0,1329682;;;
10/07/2019;ROC3;10;Temoin;;2;;;;15,04717;10,449;0,2307388;0,8320256;6,019379;0,03120219;6,986419;0,1019269;;;;;10,41392;10,8346;0,1317093;0,1464307;;;
10/07/2019;ROC3;1;Exclos;;1;;;;18,07534;12,79427;0,2415804;0,7995827;7,189579;0,04162604;8,370744;0,1034714;;;;;11,616;12,1186;0,1156092;0,1264878;;;
10/07/2019;ROC3;1;Exclos;;2;;;;17,66131;12,57458;0,2163141;0,7410544;7,006828;0,03596625;8,174277;0,08611906;;;;;11,93334;12,4417;0,1101956;0,1216224;;;
10/07/2019;ROC3;1;Temoin;;1;;;;17,02063;12,3276;0,1644046;0,6602466;6,746505;0,02595261;7,900129;0,06755074;;;;;10,73972;11,19938;0,08580003;0,0932593;;;
10/07/2019;ROC3;1;Temoin;;2;;;;16,76748;12,22872;0,1745765;0,6433124;6,626268;0,02661054;7,78413;0,06594499;;;;;11,03885;11,51373;0,09223112;0,1028596;;;
10/07/2019;ROC3;14;Exclos;;1;;;;39,29248;28,27756;1,364587;3,588226;15,09533;0,2420117;17,91594;0,5620085;;;;;11,59152;12,05853;0,3354207;0,3386248;;;
10/07/2019;ROC3;14;Exclos;;2;;;;45,08228;32,02444;1,34974;3,102037;17,23815;0,2467956;20,4667;0,5364864;;;;;11,50351;11,96379;0,2791084;0,2790972;;;
10/07/2019;ROC3;14;Temoin;;1;;;;35,53242;25,46925;0,4430617;3,399589;13,64245;0,07865053;16,19319;0,2906533;;;;;11,75019;12,22279;0,194816;0,2016754;;;
10/07/2019;ROC3;14;Temoin;;2;;;;37,06064;26,63105;0,5066867;3,333466;14,26736;0,08650012;16,91653;0,3035882;;;;;11,75456;12,2305;0,1821637;0,1912318;;;
11/07/2019;ROC8;1;Exclos;;1;;;;73,55779;52,83055;1,330722;3,743801;26,53838;0,196121;32,42549;0,5436667;;;;;8,427069;8,720534;0,1119977;0,1209779;;;
11/07/2019;ROC8;1;Exclos;;2;;;;75,17303;53,82122;1,765508;4,504212;27,16398;0,2249768;33,1748;0,8062421;;;;;9,933671;10,34023;0,1247658;0,1364577;;;
11/07/2019;ROC8;1;Temoin;;1;;;;68,43031;49,44507;0,772284;2,744094;24,78228;0,115134;30,26227;0,3174446;;;;;10,75895;11,31041;0,09095735;0,1010613;;;
11/07/2019;ROC8;1;Temoin;;2;;;;70,69312;50,91725;0,680976;2,542393;25,56485;0,106135;31,23963;0,2834904;;;;;11,28772;11,85679;0,1067984;0,1185274;;;
11/07/2019;ROC8;14;Exclos;;1;;;;48,75973;36,30067;0,4742915;4,214925;18,03167;0,08720561;21,8761;0,3108902;;;;;14,26683;14,97536;0,2022386;0,2052953;;;
11/07/2019;ROC8;14;Exclos;;2;;;;56,8153;41,78123;0,7311734;4,617794;20,7467;0,1221136;25,31811;0,3987572;;;;;13,64845;14,32338;0,1799939;0,1789744;;;
11/07/2019;ROC8;14;Temoin;;1;;;;62,43104;45,49728;0,7624201;5,742014;22,66844;0,1090422;27,72343;0,4341023;;;;;10,77935;11,28992;0,140756;0,1481514;;;
11/07/2019;ROC8;14;Temoin;;2;;;;66,24715;47,99521;0,8136647;5,43353;24,00953;0,1139529;29,4049;0,4356148;;;;;11,37777;11,93157;0,1598799;0,1672139;;;
11/07/2019;ROC8;6;Exclos;;1;;;;38,91632;28,99717;0,4060048;2,437343;14,70291;0,0635082;17,61044;0,2022109;;;;;19,8602;21,07292;0,271874;0,2870767;;;
11/07/2019;ROC8;6;Exclos;;2;;;;39,45032;29,5786;0,6583939;2,817549;14,86148;0,09174772;17,84348;0,2692946;;;;;21,6827;23,05354;0,219035;0,2363621;;;
11/07/2019;ROC8;6;Temoin;;1;;;;48,04578;34,45965;0,4562867;2,782888;17,94817;0,0761377;21,55441;0,2226765;;;;;16,93865;17,86819;0,1755516;0,1841612;;;
11/07/2019;ROC8;6;Temoin;;2;;;;40,6422;29,79438;0,362158;2,960059;15,38486;0,05511759;18,37941;0,1972616;;;;;16,49687;17,39571;0,1695562;0,1786172;;;
11/07/2019;ROC8;10;Exclos;;1;;;;53,77362;38,71994;0,670825;2,823681;19,72183;0,09905234;24,03428;0,2859802;;;;;17,59272;18,60703;0,1854161;0,1956313;;;
11/07/2019;ROC8;10;Exclos;;2;;;;54,61886;39,23547;0,8549611;3,047512;20,04444;0,1299474;24,4145;0,3439403;;;;;15,79966;16,71099;0,2209485;0,2260474;;;
11/07/2019;ROC8;10;Temoin;;1;;;;53,89016;38,52436;0,8072634;3,068042;19,86534;0,09690217;24,06301;0,4194809;;;;;14,41137;15,23664;0,1427115;0,1567781;;;
11/07/2019;ROC8;10;Temoin;;2;;;;52,744;37,64105;0,5312281;2,255906;19,4971;0,08068773;23,56314;0,2221692;;;;;14,59861;15,44188;0,2100578;0,232812;;;
11/07/2019;ROC8;4;Exclos;;1;;;;61,11082;43,82634;0,9434147;2,962992;22,25365;0,1368438;27,14124;0,3206783;;;;;20,24385;21,51895;0,2357894;0,249514;;;
11/07/2019;ROC8;4;Exclos;;2;;;;56,93036;41,00953;0,9747458;2,877806;20,77955;0,1393407;25,37018;0,329771;;;;;20,27765;21,57516;0,2160822;0,2280383;;;
11/07/2019;ROC8;4;Temoin;;1;;;;70,671;50,14874;0,5730481;3,353063;25,75194;0,09291891;31,3504;0,265608;;;;;19,89867;21,13421;0,1522605;0,1621388;;;
11/07/2019;ROC8;4;Temoin;;2;;;;67,86977;48,25882;0,5758349;2,961526;24,74372;0,09572305;30,14173;0,2498904;;;;;21,18919;22,58842;0,1730692;0,1826658;;;
11/07/2019;ROC7;1;Exclos;;1;;;;51,79551;37,08088;0,8518533;2,429478;19,801;0,1244659;23,3604;0,3412629;;;;;0,8642479;1,065946;0,693185;0,6473266;;;
11/07/2019;ROC7;1;Exclos;;2;;;;48,50601;34,92841;0,6214889;1,925433;18,40607;0,09915737;21,83744;0,2427894;;;;;0,7026097;0,855112;0,686185;0,6403362;;;
11/07/2019;ROC7;1;Temoin;;1;;;;69,6694;49,07941;0,8803976;2,722631;26,29289;0,1284432;31,13049;0,3603523;;;;;0,6300446;0,7987535;0,661857;0,6174538;;;
11/07/2019;ROC7;1;Temoin;;2;;;;67,75913;47,71885;0,7898834;2,639044;25,64356;0,1182294;30,29159;0,321791;;;;;0,5563592;0,6921362;0,6584507;0,613615;;;
11/07/2019;ROC7;10;Exclos;;1;;;;48,03102;35,25367;0,9620613;3,148562;17,56738;0,132589;21,39103;0,39834;;;;;1,599347;1,841679;0,9109811;0,8527645;;;
11/07/2019;ROC7;10;Exclos;;2;;;;50,06078;36,71416;1,071678;3,218418;18,36021;0,1589281;22,3145;0,4028255;;;;;1,435671;1,70878;0,8359188;0,7823238;;;
11/07/2019;ROC7;10;Temoin;;1;;;;57,74019;41,19129;1,257132;3,944035;21,79028;0,1645839;25,96324;0,5176404;;;;;1,162027;1,417027;0,7834191;0,7314463;;;
11/07/2019;ROC7;10;Temoin;;2;;;;60,31721;42,72193;1,095122;3,582893;22,82815;0,1482525;27,18071;0,419394;;;;;1,202372;1,458492;0,7526223;0,7023112;;;
11/07/2019;ROC7;6;Exclos;;1;;;;70,17536;49,52692;1,728518;3,915773;26,18064;0,2577782;31,33248;0,6058551;;;;;2,306398;2,652145;1,462807;1,371363;;;
11/07/2019;ROC7;6;Exclos;;2;;;;70,82294;50,08603;1,438211;3,31227;26,30475;0,1967967;31,51003;0,4606154;;;;;1,936999;2,317871;1,384573;1,298106;;;
11/07/2019;ROC7;6;Temoin;;1;;;;79,68982;55,59953;0,6953326;3,378659;29,49366;0,1205302;35,39992;0,3496428;;;;;0,8768955;1,033483;1,105762;1,0348;;;
