"Titre de tracé : 20156708"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 20156708, SEN S/N: 20156708)","Pile OK (LGR S/N: 20156708)","Pile défectueuse (LGR S/N: 20156708)","Fin de fichier (LGR S/N: 20156708)"
2572,10/31/18 12:00:00 PM,-11.631,,,
2573,10/31/18 01:00:00 PM,-11.487,,,
2574,10/31/18 02:00:00 PM,-11.487,,,
2575,10/31/18 03:00:00 PM,-11.344,,,
2576,10/31/18 04:00:00 PM,-11.344,,,
2577,10/31/18 05:00:00 PM,-11.344,,,
2578,10/31/18 06:00:00 PM,-11.200,,,
2579,10/31/18 07:00:00 PM,-11.200,,,
2580,10/31/18 08:00:00 PM,-11.200,,,
2581,10/31/18 09:00:00 PM,-11.344,,,
2582,10/31/18 10:00:00 PM,-11.344,,,
2583,10/31/18 11:00:00 PM,-11.344,,,
2584,11/01/18 12:00:00 AM,-11.344,,,
2585,11/01/18 01:00:00 AM,-11.344,,,
2586,11/01/18 02:00:00 AM,-11.487,,,
2587,11/01/18 03:00:00 AM,-11.487,,,
2588,11/01/18 04:00:00 AM,-11.487,,,
2589,11/01/18 05:00:00 AM,-11.631,,,
2590,11/01/18 06:00:00 AM,-11.631,,,
2591,11/01/18 07:00:00 AM,-11.631,,,
2592,11/01/18 08:00:00 AM,-11.631,,,
2593,11/01/18 09:00:00 AM,-11.631,,,
2594,11/01/18 10:00:00 AM,-11.631,,,
2595,11/01/18 11:00:00 AM,-11.631,,,
2596,11/01/18 12:00:00 PM,-11.631,,,
2597,11/01/18 01:00:00 PM,-11.631,,,
2598,11/01/18 02:00:00 PM,-11.631,,,
2599,11/01/18 03:00:00 PM,-11.631,,,
2600,11/01/18 04:00:00 PM,-11.631,,,
2601,11/01/18 05:00:00 PM,-11.631,,,
2602,11/01/18 06:00:00 PM,-11.631,,,
2603,11/01/18 07:00:00 PM,-11.776,,,
2604,11/01/18 08:00:00 PM,-11.776,,,
2605,11/01/18 09:00:00 PM,-11.776,,,
2606,11/01/18 10:00:00 PM,-11.922,,,
2607,11/01/18 11:00:00 PM,-11.922,,,
2608,11/02/18 12:00:00 AM,-11.922,,,
2609,11/02/18 01:00:00 AM,-11.922,,,
2610,11/02/18 02:00:00 AM,-11.922,,,
2611,11/02/18 03:00:00 AM,-11.922,,,
2612,11/02/18 04:00:00 AM,-12.068,,,
2613,11/02/18 05:00:00 AM,-12.068,,,
2614,11/02/18 06:00:00 AM,-12.068,,,
2615,11/02/18 07:00:00 AM,-12.068,,,
2616,11/02/18 08:00:00 AM,-12.214,,,
2617,11/02/18 09:00:00 AM,-12.214,,,
2618,11/02/18 10:00:00 AM,-12.214,,,
2619,11/02/18 11:00:00 AM,-12.214,,,
2620,11/02/18 12:00:00 PM,-12.214,,,
2621,11/02/18 01:00:00 PM,-12.214,,,
2622,11/02/18 02:00:00 PM,-12.214,,,
2623,11/02/18 03:00:00 PM,-12.214,,,
2624,11/02/18 04:00:00 PM,-12.214,,,
2625,11/02/18 05:00:00 PM,-12.361,,,
2626,11/02/18 06:00:00 PM,-12.361,,,
2627,11/02/18 07:00:00 PM,-12.361,,,
2628,11/02/18 08:00:00 PM,-12.361,,,
2629,11/02/18 09:00:00 PM,-12.361,,,
2630,11/02/18 10:00:00 PM,-12.361,,,
2631,11/02/18 11:00:00 PM,-12.361,,,
2632,11/03/18 12:00:00 AM,-12.214,,Enregistré,
2633,11/03/18 01:00:00 AM,-12.214,,,
2634,11/03/18 02:00:00 AM,-12.214,,,
2635,11/03/18 03:00:00 AM,-12.214,,,
2636,11/03/18 04:00:00 AM,-12.068,,,
2637,11/03/18 05:00:00 AM,-12.068,,,
2638,11/03/18 06:00:00 AM,-12.068,,,
2639,11/03/18 07:00:00 AM,-12.068,,,
2640,11/03/18 08:00:00 AM,-12.068,,,
2641,11/03/18 09:00:00 AM,-12.068,,,
2642,11/03/18 10:00:00 AM,-12.068,,,
2643,11/03/18 11:00:00 AM,-12.068,,,
2644,11/03/18 12:00:00 PM,-12.068,,,
2645,11/03/18 01:00:00 PM,-12.214,,,
2646,11/03/18 02:00:00 PM,-12.214,,,
2647,11/03/18 03:00:00 PM,-12.214,,,
2648,11/03/18 04:00:00 PM,-12.214,,,
2649,11/03/18 05:00:00 PM,-12.361,,,
2650,11/03/18 06:00:00 PM,-12.361,,,
2651,11/03/18 07:00:00 PM,-12.509,,,
2652,11/03/18 08:00:00 PM,-12.509,,,
2653,11/03/18 09:00:00 PM,-12.509,,,
2654,11/03/18 10:00:00 PM,-12.509,,,
2655,11/03/18 11:00:00 PM,-12.658,,,
2656,11/04/18 12:00:00 AM,-12.658,,,
2657,11/04/18 01:00:00 AM,-12.658,,,
2658,11/04/18 02:00:00 AM,-12.658,,,
2659,11/04/18 03:00:00 AM,-12.658,,,
2660,11/04/18 04:00:00 AM,-12.807,,,
2661,11/04/18 05:00:00 AM,-12.807,,,
2662,11/04/18 06:00:00 AM,-12.807,,,
2663,11/04/18 07:00:00 AM,-12.956,,,
2664,11/04/18 08:00:00 AM,-12.956,,,
2665,11/04/18 09:00:00 AM,-12.956,,,
2666,11/04/18 10:00:00 AM,-12.956,,,
2667,11/04/18 11:00:00 AM,-13.107,,,
2668,11/04/18 12:00:00 PM,-13.107,,,
2669,11/04/18 01:00:00 PM,-13.107,,,
2670,11/04/18 02:00:00 PM,-13.107,,,
2671,11/04/18 03:00:00 PM,-13.107,,,
2672,11/04/18 04:00:00 PM,-13.107,,,
2673,11/04/18 05:00:00 PM,-13.107,,,
2674,11/04/18 06:00:00 PM,-13.107,,,
2675,11/04/18 07:00:00 PM,-13.107,,,
2676,11/04/18 08:00:00 PM,-13.107,,,
2677,11/04/18 09:00:00 PM,-12.956,,,
2678,11/04/18 10:00:00 PM,-12.956,,,
2679,11/04/18 11:00:00 PM,-12.956,,,
2680,11/05/18 12:00:00 AM,-12.956,,,
2681,11/05/18 01:00:00 AM,-12.807,,,
2682,11/05/18 02:00:00 AM,-12.807,,,
2683,11/05/18 03:00:00 AM,-12.807,,,
2684,11/05/18 04:00:00 AM,-12.807,,,
2685,11/05/18 05:00:00 AM,-12.807,,,
2686,11/05/18 06:00:00 AM,-12.807,,,
2687,11/05/18 07:00:00 AM,-12.807,,,
2688,11/05/18 08:00:00 AM,-12.807,,,
2689,11/05/18 09:00:00 AM,-12.956,,,
2690,11/05/18 10:00:00 AM,-12.956,,,
2691,11/05/18 11:00:00 AM,-12.956,,,
2692,11/05/18 12:00:00 PM,-13.107,,,
2693,11/05/18 01:00:00 PM,-13.107,,,
2694,11/05/18 02:00:00 PM,-13.107,,,
2695,11/05/18 03:00:00 PM,-13.258,,,
2696,11/05/18 04:00:00 PM,-13.258,,,
2697,11/05/18 05:00:00 PM,-13.258,,,
2698,11/05/18 06:00:00 PM,-13.409,,,
2699,11/05/18 07:00:00 PM,-13.409,,,
2700,11/05/18 08:00:00 PM,-13.409,,,
2701,11/05/18 09:00:00 PM,-13.562,,,
2702,11/05/18 10:00:00 PM,-13.562,,,
2703,11/05/18 11:00:00 PM,-13.562,,,
2704,11/06/18 12:00:00 AM,-13.562,,,
2705,11/06/18 01:00:00 AM,-13.715,,,
2706,11/06/18 02:00:00 AM,-13.715,,,
2707,11/06/18 03:00:00 AM,-13.715,,,
2708,11/06/18 04:00:00 AM,-13.715,,,
2709,11/06/18 05:00:00 AM,-13.868,,,
2710,11/06/18 06:00:00 AM,-13.868,,,
2711,11/06/18 07:00:00 AM,-13.868,,,
2712,11/06/18 08:00:00 AM,-13.868,,,
2713,11/06/18 09:00:00 AM,-13.868,,,
2714,11/06/18 10:00:00 AM,-14.023,,,
2715,11/06/18 11:00:00 AM,-14.023,,,
2716,11/06/18 12:00:00 PM,-14.023,,,
2717,11/06/18 01:00:00 PM,-14.023,,,
2718,11/06/18 02:00:00 PM,-14.023,,,
2719,11/06/18 03:00:00 PM,-14.023,,,
2720,11/06/18 04:00:00 PM,-14.178,,,
2721,11/06/18 05:00:00 PM,-14.178,,,
2722,11/06/18 06:00:00 PM,-14.178,,,
2723,11/06/18 07:00:00 PM,-14.178,,,
2724,11/06/18 08:00:00 PM,-14.178,,,
2725,11/06/18 09:00:00 PM,-14.178,,,
2726,11/06/18 10:00:00 PM,-14.334,,,
2727,11/06/18 11:00:00 PM,-14.334,,,
2728,11/07/18 12:00:00 AM,-14.334,,,
2729,11/07/18 01:00:00 AM,-14.178,,,
2730,11/07/18 02:00:00 AM,-14.334,,,
2731,11/07/18 03:00:00 AM,-14.178,,,
2732,11/07/18 04:00:00 AM,-14.178,,,
2733,11/07/18 05:00:00 AM,-14.334,,,
2734,11/07/18 06:00:00 AM,-14.334,,,
2735,11/07/18 07:00:00 AM,-14.334,,,
2736,11/07/18 08:00:00 AM,-14.334,,,
2737,11/07/18 09:00:00 AM,-14.334,,,
2738,11/07/18 10:00:00 AM,-14.334,,,
2739,11/07/18 11:00:00 AM,-14.490,,,
2740,11/07/18 12:00:00 PM,-14.490,,,
2741,11/07/18 01:00:00 PM,-14.490,,,
2742,11/07/18 02:00:00 PM,-14.490,,,
2743,11/07/18 03:00:00 PM,-14.490,,,
2744,11/07/18 04:00:00 PM,-14.648,,,
2745,11/07/18 05:00:00 PM,-14.648,,,
2746,11/07/18 06:00:00 PM,-14.648,,,
2747,11/07/18 07:00:00 PM,-14.648,,,
2748,11/07/18 08:00:00 PM,-14.648,,,
2749,11/07/18 09:00:00 PM,-14.648,,,
2750,11/07/18 10:00:00 PM,-14.648,,,
2751,11/07/18 11:00:00 PM,-14.806,,,
2752,11/08/18 12:00:00 AM,-14.806,,,
2753,11/08/18 01:00:00 AM,-14.806,,,
2754,11/08/18 02:00:00 AM,-14.806,,,
2755,11/08/18 03:00:00 AM,-14.806,,,
2756,11/08/18 04:00:00 AM,-14.806,,,
2757,11/08/18 05:00:00 AM,-14.806,,,
2758,11/08/18 06:00:00 AM,-14.806,,,
2759,11/08/18 07:00:00 AM,-14.965,,,
2760,11/08/18 08:00:00 AM,-14.965,,,
2761,11/08/18 09:00:00 AM,-14.965,,,
2762,11/08/18 10:00:00 AM,-14.965,,,
2763,11/08/18 11:00:00 AM,-14.965,,,
2764,11/08/18 12:00:00 PM,-14.965,,,
2765,11/08/18 01:00:00 PM,-15.124,,,
2766,11/08/18 02:00:00 PM,-15.124,,,
2767,11/08/18 03:00:00 PM,-15.124,,,
2768,11/08/18 04:00:00 PM,-15.124,,,
2769,11/08/18 05:00:00 PM,-15.124,,,
2770,11/08/18 06:00:00 PM,-15.124,,,
2771,11/08/18 07:00:00 PM,-15.124,,,
2772,11/08/18 08:00:00 PM,-15.124,,,
2773,11/08/18 09:00:00 PM,-15.124,,,
2774,11/08/18 10:00:00 PM,-15.124,,,
2775,11/08/18 11:00:00 PM,-14.965,,,
2776,11/09/18 12:00:00 AM,-14.965,,,
2777,11/09/18 01:00:00 AM,-14.965,,,
2778,11/09/18 02:00:00 AM,-14.965,,,
2779,11/09/18 03:00:00 AM,-14.965,,,
2780,11/09/18 04:00:00 AM,-14.965,,,
2781,11/09/18 05:00:00 AM,-14.965,,,
2782,11/09/18 06:00:00 AM,-14.965,,,
2783,11/09/18 07:00:00 AM,-14.965,,,
2784,11/09/18 08:00:00 AM,-14.965,,,
2785,11/09/18 09:00:00 AM,-14.965,,,
2786,11/09/18 10:00:00 AM,-14.965,,,
2787,11/09/18 11:00:00 AM,-14.965,,,
2788,11/09/18 12:00:00 PM,-14.965,,,
2789,11/09/18 01:00:00 PM,-14.965,,,
2790,11/09/18 02:00:00 PM,-14.806,,,
2791,11/09/18 03:00:00 PM,-14.806,,,
2792,11/09/18 04:00:00 PM,-14.806,,,
2793,11/09/18 05:00:00 PM,-14.648,,,
2794,11/09/18 06:00:00 PM,-14.648,,,
2795,11/09/18 07:00:00 PM,-14.648,,,
2796,11/09/18 08:00:00 PM,-14.648,,,
2797,11/09/18 09:00:00 PM,-14.490,,,
2798,11/09/18 10:00:00 PM,-14.490,,,
2799,11/09/18 11:00:00 PM,-14.648,,,
2800,11/10/18 12:00:00 AM,-14.648,,,
2801,11/10/18 01:00:00 AM,-14.648,,,
2802,11/10/18 02:00:00 AM,-14.490,,,
2803,11/10/18 03:00:00 AM,-14.490,,,
2804,11/10/18 04:00:00 AM,-14.490,,,
2805,11/10/18 05:00:00 AM,-14.334,,,
2806,11/10/18 06:00:00 AM,-14.334,,,
2807,11/10/18 07:00:00 AM,-14.334,,,
2808,11/10/18 08:00:00 AM,-14.490,,,
2809,11/10/18 09:00:00 AM,-14.490,,,
2810,11/10/18 10:00:00 AM,-14.490,,,
2811,11/10/18 11:00:00 AM,-14.490,,,
2812,11/10/18 12:00:00 PM,-14.490,,,
2813,11/10/18 01:00:00 PM,-14.334,,,
2814,11/10/18 02:00:00 PM,-14.334,,,
2815,11/10/18 03:00:00 PM,-14.334,,,
2816,11/10/18 04:00:00 PM,-14.334,,,
2817,11/10/18 05:00:00 PM,-14.178,,,
2818,11/10/18 06:00:00 PM,-14.178,,,
2819,11/10/18 07:00:00 PM,-14.178,,,
2820,11/10/18 08:00:00 PM,-14.178,,,
2821,11/10/18 09:00:00 PM,-14.023,,,
2822,11/10/18 10:00:00 PM,-14.023,,,
2823,11/10/18 11:00:00 PM,-14.023,,,
2824,11/11/18 12:00:00 AM,-14.023,,,
2825,11/11/18 01:00:00 AM,-14.023,,,
2826,11/11/18 02:00:00 AM,-14.023,,,
2827,11/11/18 03:00:00 AM,-14.023,,,
2828,11/11/18 04:00:00 AM,-13.868,,,
2829,11/11/18 05:00:00 AM,-13.868,,,
2830,11/11/18 06:00:00 AM,-13.868,,,
2831,11/11/18 07:00:00 AM,-13.715,,,
2832,11/11/18 08:00:00 AM,-13.715,,,
2833,11/11/18 09:00:00 AM,-13.715,,,
2834,11/11/18 10:00:00 AM,-13.715,,,
2835,11/11/18 11:00:00 AM,-13.562,,,
2836,11/11/18 12:00:00 PM,-13.562,,,
2837,11/11/18 01:00:00 PM,-13.562,,,
2838,11/11/18 02:00:00 PM,-13.562,,,
2839,11/11/18 03:00:00 PM,-13.562,,,
2840,11/11/18 04:00:00 PM,-13.409,,,
2841,11/11/18 05:00:00 PM,-13.409,,,
2842,11/11/18 06:00:00 PM,-13.409,,,
2843,11/11/18 07:00:00 PM,-13.409,,,
2844,11/11/18 08:00:00 PM,-13.409,,,
2845,11/11/18 09:00:00 PM,-13.409,,,
2846,11/11/18 10:00:00 PM,-13.409,,,
2847,11/11/18 11:00:00 PM,-13.409,,,
2848,11/12/18 12:00:00 AM,-13.409,,,
2849,11/12/18 01:00:00 AM,-13.409,,,
2850,11/12/18 02:00:00 AM,-13.409,,,
2851,11/12/18 03:00:00 AM,-13.562,,,
2852,11/12/18 04:00:00 AM,-13.562,,,
2853,11/12/18 05:00:00 AM,-13.562,,,
2854,11/12/18 06:00:00 AM,-13.562,,,
2855,11/12/18 07:00:00 AM,-13.562,,,
2856,11/12/18 08:00:00 AM,-13.562,,,
2857,11/12/18 09:00:00 AM,-13.715,,,
2858,11/12/18 10:00:00 AM,-13.715,,,
2859,11/12/18 11:00:00 AM,-13.715,,,
2860,11/12/18 12:00:00 PM,-13.715,,,
2861,11/12/18 01:00:00 PM,-13.715,,,
2862,11/12/18 02:00:00 PM,-13.715,,,
2863,11/12/18 03:00:00 PM,-13.868,,,
2864,11/12/18 04:00:00 PM,-13.868,,,
2865,11/12/18 05:00:00 PM,-13.868,,,
2866,11/12/18 06:00:00 PM,-13.868,,,
2867,11/12/18 07:00:00 PM,-13.868,,,
2868,11/12/18 08:00:00 PM,-13.868,,,
2869,11/12/18 09:00:00 PM,-13.868,,,
2870,11/12/18 10:00:00 PM,-13.868,,,
2871,11/12/18 11:00:00 PM,-13.868,,,
2872,11/13/18 12:00:00 AM,-13.715,,,
2873,11/13/18 01:00:00 AM,-13.715,,,
2874,11/13/18 02:00:00 AM,-13.715,,,
2875,11/13/18 03:00:00 AM,-13.715,,,
2876,11/13/18 04:00:00 AM,-13.715,,,
2877,11/13/18 05:00:00 AM,-13.715,,,
2878,11/13/18 06:00:00 AM,-13.562,,,
2879,11/13/18 07:00:00 AM,-13.562,,,
2880,11/13/18 08:00:00 AM,-13.562,,,
2881,11/13/18 09:00:00 AM,-13.562,,,
2882,11/13/18 10:00:00 AM,-13.562,,,
2883,11/13/18 11:00:00 AM,-13.562,,,
2884,11/13/18 12:00:00 PM,-13.562,,,
2885,11/13/18 01:00:00 PM,-13.562,,,
2886,11/13/18 02:00:00 PM,-13.562,,,
2887,11/13/18 03:00:00 PM,-13.562,,,
2888,11/13/18 04:00:00 PM,-13.562,,,
2889,11/13/18 05:00:00 PM,-13.562,,,
2890,11/13/18 06:00:00 PM,-13.562,,,
2891,11/13/18 07:00:00 PM,-13.562,,,
2892,11/13/18 08:00:00 PM,-13.715,,,
2893,11/13/18 09:00:00 PM,-13.715,,,
2894,11/13/18 10:00:00 PM,-13.715,,,
2895,11/13/18 11:00:00 PM,-13.715,,,
2896,11/14/18 12:00:00 AM,-13.715,,,
2897,11/14/18 01:00:00 AM,-13.715,,,
2898,11/14/18 02:00:00 AM,-13.868,,,
2899,11/14/18 03:00:00 AM,-13.868,,,
2900,11/14/18 04:00:00 AM,-13.868,,,
2901,11/14/18 05:00:00 AM,-14.023,,,
2902,11/14/18 06:00:00 AM,-14.023,,,
2903,11/14/18 07:00:00 AM,-14.023,,,
2904,11/14/18 08:00:00 AM,-14.023,,,
2905,11/14/18 09:00:00 AM,-14.023,,,
2906,11/14/18 10:00:00 AM,-14.023,,,
2907,11/14/18 11:00:00 AM,-14.178,,,
2908,11/14/18 12:00:00 PM,-14.178,,,
2909,11/14/18 01:00:00 PM,-14.178,,,
2910,11/14/18 02:00:00 PM,-14.178,,,
2911,11/14/18 03:00:00 PM,-14.334,,,
2912,11/14/18 04:00:00 PM,-14.334,,,
2913,11/14/18 05:00:00 PM,-14.334,,,
2914,11/14/18 06:00:00 PM,-14.334,,,
2915,11/14/18 07:00:00 PM,-14.490,,,
2916,11/14/18 08:00:00 PM,-14.490,,,
2917,11/14/18 09:00:00 PM,-14.490,,,
2918,11/14/18 10:00:00 PM,-14.490,,,
2919,11/14/18 11:00:00 PM,-14.490,,,
2920,11/15/18 12:00:00 AM,-14.648,,,
2921,11/15/18 01:00:00 AM,-14.648,,,
2922,11/15/18 02:00:00 AM,-14.648,,,
2923,11/15/18 03:00:00 AM,-14.648,,,
2924,11/15/18 04:00:00 AM,-14.648,,,
2925,11/15/18 05:00:00 AM,-14.806,,,
2926,11/15/18 06:00:00 AM,-14.806,,,
2927,11/15/18 07:00:00 AM,-14.806,,,
2928,11/15/18 08:00:00 AM,-14.806,,,
2929,11/15/18 09:00:00 AM,-14.965,,,
2930,11/15/18 10:00:00 AM,-14.965,,,
2931,11/15/18 11:00:00 AM,-14.965,,,
2932,11/15/18 12:00:00 PM,-14.965,,,
2933,11/15/18 01:00:00 PM,-14.965,,,
2934,11/15/18 02:00:00 PM,-15.124,,,
2935,11/15/18 03:00:00 PM,-15.124,,,
2936,11/15/18 04:00:00 PM,-15.124,,,
2937,11/15/18 05:00:00 PM,-15.124,,,
2938,11/15/18 06:00:00 PM,-15.124,,,
2939,11/15/18 07:00:00 PM,-15.124,,,
2940,11/15/18 08:00:00 PM,-15.124,,,
2941,11/15/18 09:00:00 PM,-15.285,,,
2942,11/15/18 10:00:00 PM,-15.285,,,
2943,11/15/18 11:00:00 PM,-15.285,,,
2944,11/16/18 12:00:00 AM,-15.285,,,
2945,11/16/18 01:00:00 AM,-15.285,,,
2946,11/16/18 02:00:00 AM,-15.446,,,
2947,11/16/18 03:00:00 AM,-15.446,,,
2948,11/16/18 04:00:00 AM,-15.446,,,
2949,11/16/18 05:00:00 AM,-15.446,,,
2950,11/16/18 06:00:00 AM,-15.446,,,
2951,11/16/18 07:00:00 AM,-15.446,,,
2952,11/16/18 08:00:00 AM,-15.446,,,
2953,11/16/18 09:00:00 AM,-15.446,,,
2954,11/16/18 10:00:00 AM,-15.608,,,
2955,11/16/18 11:00:00 AM,-15.608,,,
2956,11/16/18 12:00:00 PM,-15.608,,,
2957,11/16/18 01:00:00 PM,-15.608,,,
2958,11/16/18 02:00:00 PM,-15.608,,,
2959,11/16/18 03:00:00 PM,-15.608,,,
2960,11/16/18 04:00:00 PM,-15.770,,,
2961,11/16/18 05:00:00 PM,-15.608,,,
2962,11/16/18 06:00:00 PM,-15.770,,,
2963,11/16/18 07:00:00 PM,-15.770,,,
2964,11/16/18 08:00:00 PM,-15.770,,,
2965,11/16/18 09:00:00 PM,-15.770,,,
2966,11/16/18 10:00:00 PM,-15.770,,,
2967,11/16/18 11:00:00 PM,-15.770,,,
2968,11/17/18 12:00:00 AM,-15.770,,,
2969,11/17/18 01:00:00 AM,-15.770,,,
2970,11/17/18 02:00:00 AM,-15.770,,,
2971,11/17/18 03:00:00 AM,-15.934,,,
2972,11/17/18 04:00:00 AM,-15.934,,,
2973,11/17/18 05:00:00 AM,-15.934,,,
2974,11/17/18 06:00:00 AM,-15.934,,,
2975,11/17/18 07:00:00 AM,-15.934,,,
2976,11/17/18 08:00:00 AM,-15.934,,,
2977,11/17/18 09:00:00 AM,-15.934,,,
2978,11/17/18 10:00:00 AM,-15.934,,,
2979,11/17/18 11:00:00 AM,-16.098,,,
2980,11/17/18 12:00:00 PM,-16.098,,,
2981,11/17/18 01:00:00 PM,-16.098,,,
2982,11/17/18 02:00:00 PM,-16.098,,,
2983,11/17/18 03:00:00 PM,-16.098,,,
2984,11/17/18 04:00:00 PM,-16.098,,,
2985,11/17/18 05:00:00 PM,-16.098,,,
2986,11/17/18 06:00:00 PM,-16.098,,,
2987,11/17/18 07:00:00 PM,-16.098,,,
2988,11/17/18 08:00:00 PM,-16.098,,,
2989,11/17/18 09:00:00 PM,-16.264,,,
2990,11/17/18 10:00:00 PM,-16.264,,,
2991,11/17/18 11:00:00 PM,-16.264,,,
2992,11/18/18 12:00:00 AM,-16.264,,,
2993,11/18/18 01:00:00 AM,-16.264,,,
2994,11/18/18 02:00:00 AM,-16.264,,,
2995,11/18/18 03:00:00 AM,-16.098,,,
2996,11/18/18 04:00:00 AM,-16.098,,,
2997,11/18/18 05:00:00 AM,-16.098,,,
2998,11/18/18 06:00:00 AM,-16.098,,,
2999,11/18/18 07:00:00 AM,-16.098,,,
3000,11/18/18 08:00:00 AM,-16.098,,,
3001,11/18/18 09:00:00 AM,-16.098,,,
3002,11/18/18 10:00:00 AM,-16.098,,,
3003,11/18/18 11:00:00 AM,-16.098,,,
3004,11/18/18 12:00:00 PM,-16.098,,,
3005,11/18/18 01:00:00 PM,-15.934,,,
3006,11/18/18 02:00:00 PM,-15.934,,,
3007,11/18/18 03:00:00 PM,-15.934,,,
3008,11/18/18 04:00:00 PM,-15.934,,,
3009,11/18/18 05:00:00 PM,-15.934,,,
3010,11/18/18 06:00:00 PM,-15.934,,,Enregistré
